,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,0.00014799091124276082,2.703628621889374e-05,1.4615108664403126e-08,8.758555649995277e-12,1.901504580807419e-12,-0.00021193457575679602,-3.692725661014921e-06,3.514545208134968e-06,2.0135482877765306e-09,-2.89998376228248e-12,2.0707129680404786e-12,0.04141623030414917,0.0012068392258386014,-0.00032377096211328344,-2.6868993409453934e-07,3.8223159395758607e-10,3.6486132792825507e-10,0.24456111445900358,-0.0020087044437007845,-0.04787291813643173,-5.548812920446649e-05,2.3157760541081014e-07,2.932370973036881e-07,-4.7897683328823734e-05,-0.00023848489779492503,0.0001594961187763757,1.861170965641152e-07,-3.309887349993942e-10,-1.9025042603195845e-10
dB/dt tg02,0.00010737823064243496,1.712405874985797e-05,1.2354650341899568e-07,7.24583600654897e-12,1.9459643792997374e-12,-0.00012707068137978605,-3.1578795757772747e-06,3.3477369636587647e-06,8.19521058040479e-09,-2.2186635189576696e-12,2.0868643363824183e-12,0.023568239381607,0.000987091835935594,-0.00029691078578534386,-1.2205128133977106e-06,2.920663283515865e-10,3.624031217950971e-10,0.14613904043500883,0.02535388740613988,-0.05415693473665105,-0.0001562623522172478,2.1264919799102435e-07,2.9216808103300774e-07,-2.8826470351831015e-05,-0.0001802874859324729,0.00014069028690681779,8.848313509872866e-07,-2.7942679106840784e-10,-1.892215703253504e-10
dB/dt tg03,7.522112621487539e-05,9.078805616454708e-06,3.275397219242094e-07,5.24503265681725e-12,2.0054551398144455e-12,-8.043742214815713e-05,-2.5091188274454233e-06,2.8907160333486847e-06,2.491600800726257e-08,-1.3167240089754193e-12,2.108957250882859e-12,0.014110045068978618,0.0007573912428421319,-0.00024576370263348896,-3.662159180579668e-06,1.7277298989703046e-10,3.592120587170582e-10,0.09204378632870974,0.03602561404343639,-0.05481255615973019,-0.0005041788261344848,1.8761129996352356e-07,2.907990787665348e-07,-1.8301243137775755e-05,-0.00012983592075437625,0.00011171143645692808,2.630266095188365e-06,-2.1123339880738762e-10,-1.8785666006823102e-10
dB/dt tg04,4.412426561741967e-05,1.4875616163702248e-06,6.988038925897578e-07,8.937108214026666e-12,1.8893977676708707e-12,-4.563428786664594e-05,-1.7417997524750654e-06,2.1021374402247433e-06,7.085464761679723e-08,-3.0012886018954456e-12,2.06084726269304e-12,0.007369331555390376,0.0005017237807463957,-0.0001654126390145023,-1.00602058891058e-05,3.95586389430143e-10,3.6457117312634417e-10,0.05171333050042901,0.03872175022586321,-0.04987619897292351,-0.0016341333784219423,2.3407382494796273e-07,2.930204714521139e-07,-1.0409876864923927e-05,-7.918317375527864e-05,7.003286967287378e-05,7.100392363721673e-06,-3.3839768813931826e-10,-1.903961790238319e-10
dB/dt tg05,2.130116137689142e-05,-3.3976147415129457e-06,1.1661879657642234e-06,7.228855247061196e-12,1.8324975088911676e-12,-2.317906598738939e-05,-1.0827022661018616e-06,1.0935245835349959e-06,1.6179624148157603e-07,-3.6019909180338123e-12,2.0348178356775458e-12,0.003270904528123103,0.0002925666445084867,-6.959110151922512e-05,-2.214433677243113e-05,4.720442876125873e-10,3.6692761935756096e-10,0.025804615990650755,0.03442722720763765,-0.03781456715135292,-0.004185872172034093,2.530661561834751e-07,2.939483578508896e-07,-5.297811780502093e-06,-4.1788365220993626e-05,2.447828836369899e-05,1.5412478663104156e-05,-3.793316515327075e-10,-1.9161135274397382e-10
dB/dt tg06,1.0285443407369141e-05,-5.028550782178246e-06,1.3476394181379413e-06,-8.450204354551471e-11,2.560754447064902e-12,-1.299577435021994e-05,-7.051692713547492e-07,3.66747424700815e-07,2.532805281812366e-07,1.2476610730780168e-11,2.319084340716488e-12,0.001556177281336523,0.00017829433165470488,-4.516370505494623e-06,-3.345048406598578e-05,-1.7052115063046929e-09,3.3065262903167825e-10,0.014146544388412783,0.028600452441699294,-0.02534471642592779,-0.007195937051866968,-1.473518949418355e-07,2.7858571240460315e-07,-2.970776495009064e-06,-2.3303291744247935e-05,-3.666199483328805e-06,2.30841592323931e-05,9.149813484400971e-10,-1.7531914785474106e-10
dB/dt tg07,4.804273455757425e-06,-5.282785692095046e-06,1.28302838217607e-06,-5.185073175603304e-10,2.1362317322911725e-12,-7.944278377714847e-06,-4.805099448326409e-07,-9.581883972546402e-08,3.224390550930844e-07,4.2575145231005714e-11,2.149119831678619e-12,0.0007829910281592093,0.00011319338872684834,3.429153121993923e-05,-4.120695839687834e-05,-6.010676477159169e-09,3.5085431372327286e-10,0.008424747933018617,0.023450280620564267,-0.014915634899769303,-0.00985635245832126,-6.935621784308535e-07,2.870129405079607e-07,-1.8131786590301235e-06,-1.3646813306217562e-05,-1.877395073620443e-05,2.8343816727624085e-05,3.7076539738923288e-09,-1.8466797767899597e-10
dB/dt tg08,1.196986041916109e-06,-4.835485480509907e-06,9.514825454300276e-07,-3.20474217221546e-09,-9.914698729818333e-13,-4.349052897103168e-06,-2.957281887830914e-07,-4.3752914401266404e-07,3.709601558833303e-07,2.890525396637947e-10,1.0659599722523968e-12,0.00029412285106326865,6.228839175985795e-05,5.959219553364515e-05,-4.523935302668256e-05,-3.979990244901326e-08,4.834075172962745e-10,0.0044150105885974065,0.01773525843494133,-0.004282368410694988,-0.01237724758050871,-6.227866384182199e-06,3.438787701541542e-07,-9.88352315764626e-07,-6.780566013560707e-06,-2.6992057624945216e-05,3.1196242323396156e-05,2.5052170625953142e-08,-2.44537482708153e-10
dB/dt tg09,-5.335220964736833e-07,-3.897212613484823e-06,4.1994077222406513e-07,-1.9334186394102897e-08,3.789784150313168e-13,-2.1954395097631325e-06,-1.6618606135573072e-07,-5.804198552923769e-07,3.650168327098225e-07,2.3533716666892935e-09,4.325165488691638e-12,5.5906848996827705e-05,2.9230706484926834e-05,6.522921577307737e-05,-4.180169503423606e-05,-3.1515791114046974e-07,6.155798025319116e-11,0.0020785287222434283,0.012322450101079891,0.004021472746515264,-0.013437200442516017,-5.866468629555588e-05,1.864740229995775e-07,-4.945608559368792e-07,-2.8853168444402977e-06,-2.6858980686723993e-05,2.9167433298966e-05,1.9394132302020185e-07,-4.360441761968187e-11
dB/dt tg10,-1.0102806820272623e-06,-3.094592973486296e-06,1.899790894637099e-08,-4.754613019315966e-08,-9.219882922582513e-11,-1.2570062207258737e-06,-1.01397355181247e-07,-5.617246256743905e-07,3.11930474504807e-07,7.319320118560975e-09,1.6339063406359676e-11,-1.9032275375334762e-05,1.4228420672751777e-05,5.8040072030946434e-05,-3.348903112147714e-05,-9.45153990735615e-07,-1.7014898997063662e-09,0.0010995601820635022,0.0088509892835378,0.007615490963554347,-0.012512117069191123,-0.00020645719728701488,-1.8350716862144613e-07,-2.8005881650886285e-07,-1.35982689947004e-06,-2.274588122909292e-05,2.3831817722072373e-05,5.745812283227588e-07,9.371035397078945e-10
