X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
62.500,0.000,0.000,5.891,15.612,0.0,1.0e-06,0.100
62.500,0.000,0.000,10.049,82.216,0.1,9.3e-05,0.508
62.500,0.000,0.000,5.478,15.750,0.3,1.3e-04,0.476
62.500,0.000,0.000,8.121,18.641,0.4,1.1e-04,0.393
62.500,0.000,0.000,8.392,20.030,0.4,1.1e-04,0.441
62.500,0.000,0.000,0.000,23.705,0.4,1.0e-04,0.463
