time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.695845435e-03,2.941504000e-03,4.269248000e-06,1.470752000e-04,1.620961007e+01,1.532000000e+01
6.070000e-06,1.539952762e-03,1.666240000e-03,2.369996800e-06,8.331200000e-05,1.744200506e+01,1.655000000e+01
7.080000e-06,9.513890173e-04,1.018112000e-03,1.506963200e-06,5.090560000e-05,1.860465584e+01,1.779000000e+01
8.520000e-06,5.442143983e-04,5.499904000e-04,7.806400000e-07,2.749952000e-05,1.983062868e+01,1.970000000e+01
1.053000e-05,2.913934186e-04,2.731584000e-04,3.723456000e-07,1.365792000e-05,2.112915106e+01,2.206000000e+01
1.255000e-05,1.782384134e-04,1.618220800e-04,2.530848000e-07,8.091104000e-06,2.188645436e+01,2.335000000e+01
1.456000e-05,1.214179189e-04,1.115987200e-04,2.076633600e-07,5.579936000e-06,2.206945851e+01,2.336000000e+01
1.744000e-05,7.884048837e-05,7.530880000e-05,1.046451200e-07,3.765440000e-06,2.178573187e+01,2.246000000e+01
2.146000e-05,5.040401536e-05,5.069568000e-05,9.472640000e-08,2.534784000e-06,2.077572587e+01,2.069000000e+01
2.549000e-05,3.599124278e-05,3.731328000e-05,7.643712000e-08,1.865664000e-06,1.952097647e+01,1.906000000e+01
2.950000e-05,2.756645808e-05,2.873280000e-05,6.906368000e-08,1.436640000e-06,1.827925480e+01,1.778000000e+01
3.528000e-05,2.012094077e-05,2.094214400e-05,4.298112000e-08,1.047107200e-06,1.673411220e+01,1.630000000e+01
4.330000e-05,1.408066082e-05,1.453958400e-05,3.587008000e-08,7.269792000e-07,1.508993285e+01,1.477000000e+01
5.140000e-05,1.036312341e-05,1.056422400e-05,3.807424000e-08,5.282112000e-07,1.390967067e+01,1.373000000e+01
5.941000e-05,7.897524933e-06,7.953344000e-06,3.209152000e-08,3.976672000e-07,1.309651973e+01,1.304000000e+01
7.095000e-05,5.441711290e-06,5.431680000e-06,2.151680000e-08,2.715840000e-07,1.248834329e+01,1.250000000e+01
8.707000e-05,3.515220772e-06,3.429568000e-06,1.883244800e-08,1.714784000e-07,1.188045794e+01,1.208000000e+01
1.031600e-04,2.368798719e-06,2.318041600e-06,1.665715200e-08,1.159020800e-07,1.165140138e+01,1.182000000e+01
1.192200e-04,1.647618646e-06,1.591718400e-06,1.711897600e-08,7.958592000e-08,1.166172595e+01,1.193000000e+01
1.423300e-04,9.991701338e-07,9.931840000e-07,1.088435200e-08,4.965920000e-08,1.211514959e+01,1.217000000e+01
1.745400e-04,5.453687489e-07,5.733440000e-07,1.011027200e-08,2.866720000e-08,1.291112367e+01,1.249000000e+01
