time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.562543337e-03,2.941504000e-03,4.269248000e-06,2.059052800e-04,1.676698906e+01,1.532000000e+01
6.070000e-06,1.489379861e-03,1.666240000e-03,2.369996800e-06,1.166368000e-04,1.783464035e+01,1.655000000e+01
7.080000e-06,9.330492377e-04,1.018112000e-03,1.506963200e-06,7.126784000e-05,1.884765635e+01,1.779000000e+01
8.520000e-06,5.405485132e-04,5.499904000e-04,7.806400000e-07,3.849932800e-05,1.992018572e+01,1.970000000e+01
1.053000e-05,2.935403435e-04,2.731584000e-04,3.723456000e-07,1.912108800e-05,2.102600072e+01,2.206000000e+01
1.255000e-05,1.814466133e-04,1.618220800e-04,2.530848000e-07,1.132754560e-05,2.162770174e+01,2.335000000e+01
1.456000e-05,1.243326780e-04,1.115987200e-04,2.076633600e-07,7.811910400e-06,2.172317707e+01,2.336000000e+01
1.744000e-05,8.095200008e-05,7.530880000e-05,1.046451200e-07,5.271616000e-06,2.140523348e+01,2.246000000e+01
2.146000e-05,5.152610204e-05,5.069568000e-05,9.472640000e-08,3.548697600e-06,2.047299766e+01,2.069000000e+01
2.549000e-05,3.643660326e-05,3.731328000e-05,7.643712000e-08,2.611929600e-06,1.936158219e+01,1.906000000e+01
2.950000e-05,2.761313023e-05,2.873280000e-05,6.906368000e-08,2.011296000e-06,1.825865174e+01,1.778000000e+01
3.528000e-05,1.990970674e-05,2.094214400e-05,4.298112000e-08,1.465950080e-06,1.685226539e+01,1.630000000e+01
4.330000e-05,1.381306811e-05,1.453958400e-05,3.587008000e-08,1.017770880e-06,1.528419476e+01,1.477000000e+01
5.140000e-05,1.016265967e-05,1.056422400e-05,3.807424000e-08,7.394956800e-07,1.409199151e+01,1.373000000e+01
5.941000e-05,7.780016708e-06,7.953344000e-06,3.209152000e-08,5.567340800e-07,1.322806191e+01,1.304000000e+01
7.095000e-05,5.419594551e-06,5.431680000e-06,2.151680000e-08,3.802176000e-07,1.252229588e+01,1.250000000e+01
8.707000e-05,3.546577580e-06,3.429568000e-06,1.883244800e-08,2.400697600e-07,1.181032754e+01,1.208000000e+01
1.031600e-04,2.407756016e-06,2.318041600e-06,1.665715200e-08,1.622629120e-07,1.152538086e+01,1.182000000e+01
1.192200e-04,1.675381584e-06,1.591718400e-06,1.711897600e-08,1.114202880e-07,1.153253563e+01,1.193000000e+01
1.423300e-04,1.005497425e-06,9.931840000e-07,1.088435200e-08,6.952288000e-08,1.206427148e+01,1.217000000e+01
1.745400e-04,5.319632403e-07,5.733440000e-07,1.011027200e-08,4.013408000e-08,1.312713015e+01,1.249000000e+01
