,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.871494972626828e-06,-2.1711120312809156e-07,-1.2335552056500736e-07,-3.172968147929026e-08,-3.1221944867408697e-06,-7.271550798918624e-08,1.3992335453543653e-09,5.821813227403485e-10,-2.1840600468303771e-10,-1.2588405717562296e-09,-2.9654133259792765e-07,0.0002115820888332443,-4.128721344998679e-05,-3.446187722988294e-05,-3.2816698193662227e-05,-0.0002744779753041767,0.0046004466956501575,0.13634600474702166,0.3758039334288157,0.15412267923056827,0.09153637974150736,0.37544468346592436,0.6469325217753541,-5.236115577896465e-05,3.154637862207491e-05,2.982187664682858e-05,3.576484239832533e-05,0.00027957591343457885,-0.0014903273666016916
dB/dt tg02,5.849620436100335e-06,4.863298960981526e-07,4.877993501891723e-07,2.3510791849728882e-07,-4.385920396733272e-06,-3.8084491465651254e-08,1.5416567398079355e-09,9.68598865569861e-10,6.789087375395089e-10,5.700083403477305e-09,-2.0855055420579528e-07,8.125707169754e-05,-3.484165612076056e-05,-3.15532220417126e-05,-3.641596775656679e-05,-0.00032050946589963085,0.0032155872974434876,0.0695080641002073,0.24173896494327754,0.1003873682453149,0.06053758663510489,0.22840719199216908,0.455644957224792,-2.7383193629245286e-05,2.1418282830637424e-05,2.2559511821724033e-05,3.141113414012559e-05,0.00026348476458395423,-0.0010492259649890515
dB/dt tg03,3.921632129940912e-06,6.11735552937528e-07,5.723481701219411e-07,2.147413086662326e-07,-4.123013293141132e-06,-1.7149659572831695e-08,1.3410390928022892e-09,9.713318642697314e-10,9.495045358773323e-10,7.49953150146146e-09,-1.331165326794767e-07,1.339872119921273e-05,-2.5056304309526666e-05,-2.4180689196046254e-05,-3.0823144551983305e-05,-0.00026496367084420566,0.0020377311439457252,0.029708854023443955,0.11812481626913535,0.05380571004526466,0.034075972439361016,0.1103625447176856,0.29129518339455035,-1.229059989910578e-05,1.1363926637946121e-05,1.4176805094212064e-05,2.2568822957332375e-05,0.00019486876314392629,-0.0006705253985552356
dB/dt tg04,2.375215399420231e-06,4.568985219664116e-07,3.9944104032384896e-07,8.779441884002087e-08,-3.0157792637279806e-06,-7.109330138050894e-09,9.535006311315386e-10,7.450750632709217e-10,8.124655342348586e-10,6.090255141211489e-09,-7.778900515751061e-08,-9.258696065666042e-06,-1.495642850756971e-05,-1.5524216844229526e-05,-2.105891276211105e-05,-0.00016819841003056407,0.0011810542904460266,0.011203453838360678,0.027590551654221855,0.020658660228642895,0.015297669767070405,0.03492313827238251,0.17048452933712674,-5.060909451257714e-06,3.896668403909356e-06,7.0562202584311015e-06,1.3160863261071546e-05,0.00011406629142666836,-0.0003923413191346446
dB/dt tg05,1.542228494136215e-06,3.5375158040588576e-07,2.821575836994565e-07,3.056243030959955e-08,-2.1537957160746784e-06,-3.2626175773823373e-09,6.613438315263777e-10,5.4997104335763e-10,6.334193554288436e-10,4.556669987516242e-09,-4.956718537384424e-08,-1.3845296661349153e-05,-8.931056473471378e-06,-1.0130812539293629e-05,-1.4423291850633357e-05,-0.00010773943390893056,0.0007472169845177314,0.004386410120129041,-0.011661936392439102,0.005565636425511021,0.006506597776188612,0.005163190631799249,0.1087533305925771,-2.297009380776318e-06,8.49711392492599e-07,3.5592899378845444e-06,7.889425045274104e-06,6.864182815053156e-05,-0.0002502584826209419
dB/dt tg06,1.0568519450176406e-06,2.8430833793472414e-07,2.0588827938591965e-07,4.479479521359046e-09,-1.5561441506320006e-06,-1.6263807381083733e-09,4.600956439804697e-10,4.068302180295684e-10,4.865504412015953e-10,3.378941654072423e-09,-3.376531816184663e-08,-1.346793213560473e-05,-5.396239192578631e-06,-6.787572899266385e-06,-1.0092633083205872e-05,-7.106823299366171e-05,0.0005058037682712162,0.0016485867508564936,-0.02660930899500708,-0.0013322384737694773,0.002202866956487833,-0.0065340410897307645,0.07414110253932389,-1.1254003850579359e-06,-2.561199316855483e-07,1.8096735307195207e-06,4.885158352772299e-06,4.284084212596345e-05,-0.00017061748023632767
dB/dt tg07,6.545558428269661e-07,2.1215200485607187e-07,1.3429302751757944e-07,-1.3060036844412862e-08,-1.0039182385338117e-06,-7.119146717750907e-10,2.7668528674912023e-10,2.680158661506799e-10,3.343592348192317e-10,2.22117327977168e-09,-2.1098801523488806e-08,-1.0843148390372006e-05,-2.663680792758225e-06,-3.965098571529408e-06,-6.24751517603575e-06,-4.077994097178306e-05,0.00031351378227252586,0.00029018701386843,-0.030001847365348285,-0.005026669313786586,-0.0005359817973733883,-0.011476828821184691,0.04636093330397918,-4.7523795067008463e-07,-5.426433874776545e-07,6.663984471118689e-07,2.5478151495390554e-06,2.2771853369391623e-05,-0.00010671092104481371
dB/dt tg08,3.7160789285367576e-07,1.4895217994847188e-07,8.11854558556053e-08,-1.8467994989229244e-08,-5.849811691385131e-07,-2.97377112944862e-10,1.426103122448222e-10,1.580773190576281e-10,2.075538162961667e-10,1.3099826084298533e-09,-1.237556026793034e-08,-7.627629416436298e-06,-1.0422776136057257e-06,-2.0292407436232194e-06,-3.453504020419327e-06,-2.0709045997561206e-05,0.00018210672462487068,-0.0001714731114113665,-0.023991550288290642,-0.005659443855441886,-0.0016680618917295203,-0.011026046776529876,0.027204288769876846,-1.8530356521407309e-07,-2.9066176829947066e-07,1.5189167264190607e-07,1.119961112901453e-06,1.0480941007716635e-05,-6.264726863685634e-05
dB/dt tg09,2.296960563161391e-07,1.0967937580945431e-07,5.478092419542479e-08,-1.6032331403210755e-08,-3.675731237014034e-07,-1.3639002447111422e-10,7.79687198969774e-11,9.913137740933614e-11,1.3662750668739491e-10,8.303656364086017e-10,-7.985475675890618e-09,-5.573796000494664e-06,-4.4400873081628863e-07,-1.1320898311009358e-06,-2.0699801141477142e-06,-1.1771911891766665e-05,0.00011650105431610332,-0.0002813388712065401,-0.016609189433571356,-0.004830773792765771,-0.001764872469041674,-0.00885114385805825,0.01755417323348297,-7.536315562900757e-08,-1.7592427418510387e-08,4.636521633558092e-08,5.554712308892039e-07,5.547362988965294e-06,-4.044820262977858e-05
dB/dt tg10,1.5211886239433554e-07,8.291081123586866e-08,3.9535508467107654e-08,-1.2841803085701834e-08,-2.460623235106798e-07,-6.89595560311927e-11,4.527091993798897e-11,6.568779937008106e-11,9.467604938264924e-11,5.591629781841981e-10,-5.54232714896114e-09,-4.223782744066849e-06,-2.092108085889754e-07,-6.81645894709357e-07,-1.3280364037823426e-06,-7.315262912236555e-06,8.024732752073703e-05,-0.00028422501381811975,-0.011115534435202672,-0.0038537767976091625,-0.0015846884543564506,-0.00686036119722323,0.012180734426184682,-3.1036444343583275e-08,1.2703059438318474e-07,3.9601456042349336e-08,3.1172657015581854e-07,3.3159122423420463e-06,-2.8084465177806123e-05
