X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
37.500,0.000,0.000,7.469,39.914,0.0,1.0e-06,0.100
37.500,0.000,0.000,7.833,47.490,0.2,9.7e-05,0.552
37.500,0.000,0.000,7.959,25.603,0.3,1.0e-04,0.467
37.500,0.000,0.000,7.971,24.965,0.3,1.1e-04,0.475
37.500,0.000,0.000,8.024,23.135,0.3,1.1e-04,0.464
37.500,0.000,0.000,0.000,25.144,0.4,1.0e-04,0.475
