,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-3.4198928659393464e-05,1.057336659154149e-05,7.643914724817399e-08,3.2639051092009624e-11,6.06462791393546e-13,-2.3585567264396008e-05,-7.796800639563546e-06,3.320845182203274e-06,1.190161647798843e-08,-2.865684729365061e-14,1.589456217871024e-12,0.008232790676971654,0.0017642835308436218,-0.0004272269167831752,-1.7150086214168337e-06,-4.34450717319153e-11,3.8236991341544437e-10,0.059731727930882536,0.06203799799135531,-0.10010664102279726,-0.0001783123656205099,1.8177131759893544e-07,2.8670109261524194e-07,-1.186580127583707e-05,-0.00043124022137203875,0.0001794739285802481,9.506572084064887e-07,3.6052875741443064e-11,-2.089569843030277e-10
dB/dt tg02,-2.5969434743282333e-05,-8.479033409039504e-08,2.2836334792961726e-07,7.206144330940014e-12,3.8957233319180407e-13,-1.3395618601836486e-05,-5.5587190854143705e-06,2.404285044169755e-06,4.715870461764969e-08,8.117463036343018e-14,1.8174689972100005e-12,0.004170685726826635,0.0012239899625774587,-0.00028655952870415845,-6.711517664971664e-06,-1.805845678168951e-11,3.4754264724094443e-10,0.033467798087260456,0.08047553654474639,-0.09249265567667424,-0.0007904638916985814,1.3056471596982864e-07,2.810153933213378e-07,-6.742302227827957e-06,-0.00027660643171216454,0.00011137018171641214,3.6165451363932277e-06,-4.3740590354602506e-11,-1.907401364917692e-10
dB/dt tg03,-2.0932137307086598e-05,-5.430831289822268e-06,4.020459498258042e-07,4.430776552424107e-11,1.0087251136944535e-13,-8.217980560201918e-06,-4.010608358770482e-06,1.5613834443679446e-06,1.0085648698093806e-07,1.8018521606125394e-11,2.1194898834328646e-12,0.002246664324769886,0.0008582698155545569,-0.00016474982486941456,-1.409050220286869e-05,-2.618368607114168e-09,3.0148758397440446e-10,0.020208172439684424,0.08224226542183087,-0.0786289777238306,-0.0019207129241785301,-2.152354655216345e-07,2.735014047407298e-07,-4.1347260316534475e-06,-0.00018037892646173329,5.642960495403424e-05,7.440467890206746e-06,1.4090287887840284e-09,-1.6664303057965194e-10
dB/dt tg04,-1.614540077624266e-05,-8.240355010811959e-06,5.736515585787391e-07,4.3634181241442044e-10,6.363030373329804e-13,-4.645302280108835e-06,-2.6088871744707504e-06,6.415218819565731e-07,1.8550645987611671e-07,1.0337372542379643e-10,1.5462973157825684e-12,0.0010474127273833326,0.0005341273538281483,-3.8455181622505816e-05,-2.515962773500125e-05,-1.5300038022234628e-08,3.871502554234709e-10,0.0111501697351729,0.0749485611636199,-0.056873602350091985,-0.004176599354115516,-1.4763666807161405e-06,2.8715845126328355e-07,-2.332685831243294e-06,-0.00010173419791121953,3.424162289148236e-06,1.2941990727256244e-05,9.04293611821789e-09,-2.1172685293961288e-10
dB/dt tg05,-1.1458038750869566e-05,-8.131238196182187e-06,6.26171458396874e-07,3.425654587473587e-09,7.082023366126212e-13,-2.4314328629359592e-06,-1.5677587334362844e-06,-1.2789851246977803e-07,2.829364207063249e-07,1.1380548498297674e-09,1.3250838195796705e-12,0.0003953440659029721,0.0003002330053725396,5.941698563021524e-05,-3.6869404670220885e-05,-1.632898997866518e-07,4.1923764618950097e-10,0.005623556910538075,0.06185352649145866,-0.03039543969863389,-0.007639140489998493,-2.215566864402681e-05,2.926633725736697e-07,-1.2159474081136495e-06,-5.025066589404287e-05,-3.289777154095665e-05,1.8381622970621973e-05,9.373784106856813e-08,-2.281210368485221e-10
dB/dt tg06,-8.294432025768037e-06,-6.872553301095961e-06,5.230618728718063e-07,1.1562033949240338e-08,-6.511154437552971e-12,-1.4404025541416512e-06,-1.0169137882910155e-06,-5.027475753825614e-07,3.249927936648835e-07,4.627369148601931e-09,6.45905191478218e-12,0.00015275242402739678,0.0001810135234914841,0.00010123847164394692,-4.060251668623452e-05,-6.525083640372161e-07,-3.58972124299368e-10,0.0032042345566643217,0.050386091449322226,-0.011316977248673187,-0.010240214266232648,-0.0001005489226612088,1.7365593861558232e-07,-7.166845205720952e-07,-2.6760137140409273e-05,-4.5282295708524586e-05,1.9702961800929948e-05,3.683072917885693e-07,1.915135712507632e-10
dB/dt tg07,-6.1501250217640235e-06,-5.593213700455986e-06,3.6890325178076243e-07,2.2749979897948933e-08,-2.9625849978596114e-11,-9.42029242019047e-07,-6.987935629573187e-07,-6.553601976301348e-07,3.1968752787034155e-07,1.1307786240886627e-08,1.464314857185812e-11,5.573118914706513e-05,0.00011484303829342449,0.00011341797921882796,-3.8131729434691005e-05,-1.5511778893137137e-06,-1.6129577845013707e-09,0.0020186282041880434,0.041308532632830484,0.0012359220216910858,-0.011552130888192269,-0.00028201789143796784,1.011516551911355e-08,-4.6620321808287784e-07,-1.5026010582439486e-05,-4.654367404902836e-05,1.808178237399917e-05,8.585799125794739e-07,9.231832619717769e-10
dB/dt tg08,-4.142499928318072e-06,-4.127177918586139e-06,1.733908606411475e-07,3.8991717980787425e-08,-1.8152358656083833e-10,-5.68983126184495e-07,-4.383965559246337e-07,-6.887503564738435e-07,2.6220006858651895e-07,2.55225147334995e-08,8.644726947994525e-11,2.5385709041443507e-07,6.330233932244015e-05,0.00010802181782877362,-2.8774643454386022e-05,-3.3856675789216785e-06,-1.2188716298318016e-08,0.001156269272586958,0.031637575159168534,0.011350989959523529,-0.011415162607936746,-0.0007321437268960694,-1.805431058909719e-06,-2.7938931826408595e-07,-6.925711471594853e-06,-4.128627996737254e-05,1.3323341910569885e-05,1.8340308963130532e-06,6.8878759276620715e-09
dB/dt tg09,-2.516174946050572e-06,-2.74879151607806e-06,-2.3468658171137528e-09,4.9097891433395276e-08,-1.2057145615439554e-09,-3.233606422679622e-07,-2.532440996366187e-07,-6.022184687507013e-07,1.5628460528708913e-07,4.561511919314373e-08,7.23642806231739e-10,-2.261838457970975e-05,2.941349313269427e-05,8.687905272514662e-05,-1.3930355427735665e-05,-5.781554132650123e-06,-1.0478523723025754e-07,0.0006110686643255908,0.02254976958447211,0.01675195011032191,-0.009064001415370015,-0.0015305552115709672,-1.927880954464056e-05,-1.5709262553922158e-07,-2.490444093807266e-06,-3.1325920466916076e-05,6.415961418536711e-06,3.0649915786672612e-06,5.7636690018190075e-08
dB/dt tg10,-1.6027912224744183e-06,-1.8948312151773082e-06,-8.754309038270415e-08,4.3512769677712884e-08,-3.1554601569603227e-09,-2.0409905853773678e-07,-1.5781934766544045e-07,-4.874951298623763e-07,6.520453287912238e-08,5.879982562408496e-08,2.3529788375766765e-09,-2.6738278575573634e-05,1.3653859979494002e-05,6.579322315136529e-05,-2.345047095699576e-06,-7.112129651494614e-06,-3.29982765944698e-07,0.00035880194886238884,0.016597533977859416,0.017367600235237302,-0.005955455535270147,-0.0022442277768739806,-7.350306484307002e-05,-9.811476930771162e-08,-8.507624499899642e-07,-2.3037127541783646e-05,1.3821173024610423e-06,3.717097870203576e-06,1.7833226555434566e-07
