time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,9.280372752e-04,8.525376000e-04,1.252435200e-06,7.672838400e-05,3.300088703e+01,3.496000000e+01
6.070000e-06,5.856138337e-04,5.232256000e-04,7.523008000e-07,4.709030400e-05,3.322975371e+01,3.582000000e+01
7.080000e-06,4.024113788e-04,3.749696000e-04,6.111296000e-07,3.374726400e-05,3.301770588e+01,3.464000000e+01
8.520000e-06,2.649247429e-04,2.574931200e-04,3.747072000e-07,2.317438080e-05,3.204558126e+01,3.267000000e+01
1.053000e-05,1.676746301e-04,1.727379200e-04,2.736832000e-07,1.554641280e-05,3.054149575e+01,2.995000000e+01
1.255000e-05,1.162965569e-04,1.239052800e-04,2.357401600e-07,1.115147520e-05,2.909366127e+01,2.790000000e+01
1.456000e-05,8.598136083e-05,9.338816000e-05,1.527955200e-07,8.404934400e-06,2.777861943e+01,2.630000000e+01
1.744000e-05,5.962616226e-05,6.468160000e-05,1.082400000e-07,5.821344000e-06,2.624503279e+01,2.486000000e+01
2.146000e-05,3.900798639e-05,4.185280000e-05,8.514880000e-08,3.766752000e-06,2.464699298e+01,2.351000000e+01
2.549000e-05,2.726723124e-05,2.894272000e-05,7.470528000e-08,2.604844800e-06,2.348940806e+01,2.258000000e+01
2.950000e-05,2.000963121e-05,2.077945600e-05,6.392064000e-08,1.870151040e-06,2.263183368e+01,2.207000000e+01
3.528000e-05,1.358024346e-05,1.382323200e-05,3.891392000e-08,1.244090880e-06,2.174852599e+01,2.150000000e+01
4.330000e-05,8.611542073e-06,8.604096000e-06,3.867776000e-08,7.743686400e-07,2.094347359e+01,2.096000000e+01
5.140000e-05,5.824273565e-06,5.720320000e-06,3.321984000e-08,5.148288000e-07,2.042440673e+01,2.067000000e+01
5.941000e-05,4.144539549e-06,3.998976000e-06,3.272128000e-08,3.599078400e-07,2.012947183e+01,2.062000000e+01
7.095000e-05,2.633539679e-06,2.531110400e-06,1.699827200e-08,2.277999360e-07,2.025980443e+01,2.080000000e+01
8.707000e-05,1.568498399e-06,1.522182400e-06,1.608512000e-08,1.369964160e-07,2.034599180e+01,2.076000000e+01
1.031600e-04,9.910694532e-07,9.601216000e-07,1.764377600e-08,8.641094400e-08,2.082863821e+01,2.128000000e+01
1.192200e-04,6.518674732e-07,6.691200000e-07,1.566528000e-08,6.022080000e-08,2.163853009e+01,2.127000000e+01
1.423300e-04,3.661919626e-07,4.203648000e-07,1.059833600e-08,3.783283200e-08,2.365642996e+01,2.158000000e+01
1.745400e-04,1.805904605e-07,2.537145600e-07,9.181376000e-09,2.283431040e-08,2.697497201e+01,2.150000000e+01
