,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-2.5661667599143068e-05,-1.9179086865179575e-06,6.59864475031176e-07,8.910364733901879e-10,9.351923171878154e-13,-8.872568694672506e-06,-4.013851363791961e-06,1.770086609623457e-06,9.673767343994102e-08,2.1548499396285382e-10,2.5907178491332937e-12,0.003738848078572317,0.0011526426652027529,-0.0002414901569108723,-1.463782693821617e-05,-3.114080092851399e-08,2.4544930553320054e-10,0.03189188432854318,0.061117057106582696,-0.08292053955310623,-0.001548710254214087,-4.1738866520302436e-06,2.6994430411982005e-07,-6.400478352823416e-06,-0.0002565946683624702,7.773236871655026e-05,7.268844935209726e-06,1.671216691562616e-08,-1.2794211664399504e-10
dB/dt tg02,-1.981801489120858e-05,-6.8347262796687114e-06,9.65533036754632e-07,8.429423174616746e-10,-1.9326978041166464e-13,-4.949789973756058e-06,-2.684482042934506e-06,8.910480231494447e-07,1.8656374247949372e-07,1.1770950043292454e-10,1.9474346971231763e-12,0.001733372343080336,0.0007494353566521398,-9.664523611708299e-05,-2.7469692640359924e-05,-1.7632571723258364e-08,3.468308669914256e-10,0.01744277359715495,0.06559153020464034,-0.06649580346724084,-0.003695283614672104,-1.6366529391537121e-06,2.789809469361926e-07,-3.5686569373817275e-06,-0.00015309977060113173,1.9936667632999246e-05,1.3205354979701326e-05,9.927347633794573e-09,-1.8632184896119407e-10
dB/dt tg03,-1.5648297636139266e-05,-8.188858257508215e-06,1.0969419562727581e-06,3.2103018836338363e-09,-1.6330639263274516e-12,-3.0150372330826804e-06,-1.8679422168039566e-06,2.7334880461969216e-07,2.680230592885974e-07,4.396923160656884e-10,1.1104397256086722e-12,0.0008447972040861408,0.0005053627319792197,5.815427825472621e-07,-3.8511428187842934e-05,-6.570867959324146e-08,4.789281113195625e-10,0.01038671378961995,0.0626314358897993,-0.04919282841553056,-0.006196006701509455,-6.5058840488735345e-06,2.9080721487734884e-07,-2.17043120640612e-06,-9.47841631228669e-05,-1.5184409127743505e-05,1.8025243911972926e-05,3.7211864476573465e-08,-2.6225664583939934e-10
dB/dt tg04,-1.1484026328129156e-05,-7.815728712526338e-06,1.043583419852395e-06,1.584884988857006e-08,1.5995802736129747e-12,-1.7156499328455729e-06,-1.1863121863914676e-06,-2.520837813537033e-07,3.377145143414866e-07,2.89330075347144e-09,2.8346043653569382e-12,0.0003387025212771858,0.00030539467724454653,7.82866744066561e-05,-4.692568431493902e-05,-4.233307728528242e-07,2.0586948327882966e-10,0.005721156970190982,0.05486662264993954,-0.028219469465778708,-0.00930542284878134,-5.2124662303453296e-05,2.6584555349846113e-07,-1.2307820232346595e-06,-5.0736301923913886e-05,-3.960849383377909e-05,2.1254893885613993e-05,2.3304014713029183e-07,-1.0480814636960533e-10
dB/dt tg05,-7.724743475411321e-06,-6.281672406405524e-06,7.289562971470745e-07,4.808820865631345e-08,2.0169847495859033e-11,-9.09274229223772e-07,-6.966876585880352e-07,-5.462007390090916e-07,3.476552231768142e-07,1.1372184831528854e-08,9.708600299508588e-12,8.2773853067495e-05,0.00016587184017559899,0.00011474048679569748,-4.5785043437978627e-05,-1.6159341961407377e-06,-8.490791922931344e-10,0.00288895507977658,0.04441656197451328,-0.00806826422651181,-0.011913478471577824,-0.0002478567504786419,1.440234971723156e-07,-6.485476720087792e-07,-2.2977626292009245e-05,-4.658727421440367e-05,1.982059805696241e-05,8.65818815779273e-07,5.169575395848551e-10
dB/dt tg06,-5.392449501074752e-06,-4.856206356261948e-06,4.1714047028422286e-07,8.531407289182219e-08,1.0542096926245741e-10,-5.444952353179788e-07,-4.436666060444641e-07,-6.071935419268384e-07,2.944326355689835e-07,2.5811951835923138e-08,4.508365289543669e-11,-2.1641317617499842e-06,9.657897542651045e-05,0.00011523416444903306,-3.6247623860849415e-05,-3.5642342673331093e-06,-6.023151013890542e-09,0.001645654977113017,0.035954537112638275,0.0037488240859463347,-0.012322386270093898,-0.0006535028421747028,-6.906525343692846e-07,-3.859167076306427e-07,-1.0851735274784168e-05,-4.237926791900958e-05,1.5040553278744582e-05,1.8642926788814127e-06,3.51463581150178e-09
dB/dt tg07,-3.90194945850054e-06,-3.7666561472693575e-06,1.8749641415323543e-07,1.1249955359373251e-07,5.415811964541501e-10,-3.592465735426361e-07,-3.003520258639976e-07,-5.770783213357136e-07,2.1961603488139582e-07,4.170139458317209e-08,2.7071212857936265e-10,-2.9485107132598765e-05,5.903501375193343e-05,0.00010328449209259112,-2.4508987092668894e-05,-5.606363794265982e-06,-3.918833951498776e-08,0.001035208992586053,0.029413761220349135,0.010157734092259051,-0.011286066719034257,-0.0011895542771123836,-5.939602687048122e-06,-2.530037484657523e-07,-5.133591344869761e-06,-3.557400259313207e-05,9.738570984444161e-06,2.876937833948575e-06,2.2434198609555443e-08
dB/dt tg08,-2.567771283008933e-06,-2.6754905529312895e-06,-9.891995884324799e-09,1.2353004127250578e-07,2.016795151259534e-09,-2.1867766051455047e-07,-1.8470450650265555e-07,-4.886299629124759e-07,1.1797889719018378e-07,6.060501930882864e-08,1.2032625562090402e-09,-3.965472547009174e-05,3.0422240762250364e-05,8.213116487445327e-05,-9.758442095054201e-06,-7.827603815765367e-06,-1.7296817446963878e-07,0.0005883593279713285,0.022516761991947916,0.014083060292361706,-0.008633179200422763,-0.002008817299370783,-3.044961135182219e-05,-1.5259760122223803e-07,-1.4726749221518967e-06,-2.6485125462230535e-05,3.6024997317661004e-06,3.91982054655412e-06,9.749938611519697e-08
dB/dt tg09,-1.5316655215690218e-06,-1.74007346953773e-06,-1.3343867633321431e-07,1.0325725210388966e-07,5.245722636073597e-09,-1.2465198952338675e-07,-1.0383130042055842e-07,-3.638781627023041e-07,1.720574294098141e-08,7.15392149373595e-08,4.392694290724846e-09,-3.801583079161216e-05,1.220267120411247e-05,5.6699719222588536e-05,3.614531085762872e-06,-8.715262041322186e-06,-6.061431163400302e-07,0.00030406394112140735,0.016061257122502372,0.014742816042646038,-0.004742622297666206,-0.002808706139973718,-0.0001347156197799289,-8.587882487060906e-08,2.311316230220107e-07,-1.722909792799614e-05,-1.5051911372795424e-06,4.269111028052842e-06,3.3291011579049474e-07
dB/dt tg10,-9.672000542726813e-07,-1.1887348696596952e-06,-1.7339833421949106e-07,6.744978272646182e-08,8.387109375110687e-09,-7.863330408145707e-08,-6.295980670257128e-08,-2.674598371856483e-07,-3.780377843522908e-08,6.660031024522514e-08,9.176359749503943e-09,-3.2655120869525744e-05,4.124442785384592e-06,3.872457866845858e-05,9.921707837379885e-06,-7.5425102564035554e-06,-1.2211969846535936e-06,0.00017318965939389671,0.011827498011995147,0.013357101061896283,-0.0017029967895826285,-0.003055538463550479,-0.00031771169902875766,-5.347900043663572e-08,6.552274725439396e-07,-1.140872267885755e-05,-3.6743939002850755e-06,3.6611276369929342e-06,6.619576991235216e-07
