,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.316796151580751e-06,-2.4474065024810546e-07,-6.099586252037108e-08,2.519785798375599e-07,-2.156100812051043e-06,-7.234728875698574e-08,9.027747163160168e-10,8.42446394633515e-11,-9.08514231666794e-10,-4.108082518272795e-09,-2.9910483584645134e-07,0.00019051784911823294,-3.595794699281732e-05,-2.6552894781019256e-05,-1.7359725975462662e-05,-0.0002158708721033714,0.004842292312366258,0.13487225078876156,0.26252778542360067,0.15347409450045688,0.10651865605475484,0.5269423887604212,0.6509940522201798,-4.552124864470382e-05,3.202239798033855e-05,3.031779572816967e-05,2.8690015140068654e-05,0.0002572836777712613,-0.0016261856069590458
dB/dt tg02,5.758455668413691e-06,7.014315409980992e-07,6.750910713645535e-07,6.046779260152293e-07,-3.948533905129021e-06,-3.8778909439730167e-08,1.2021275041032215e-09,7.170511656746412e-10,2.558612331587224e-10,4.682911836488312e-09,-2.125764435042558e-07,7.537471196429604e-05,-3.2407652026162056e-05,-2.8090503802950147e-05,-2.6447802222228015e-05,-0.0002918105533708073,0.003422160590547261,0.07028351709294389,0.18190148915865678,0.11076231925819409,0.07855744149836992,0.35019883693277304,0.4633408026045706,-2.435743401112653e-05,2.3731486053069995e-05,2.5496587190619673e-05,2.8872927057795003e-05,0.0002629404468660677,-0.0011568913094336573
dB/dt tg03,4.07026851223114e-06,8.910899801488936e-07,7.624716030832067e-07,5.233437563960976e-07,-4.106245393884532e-06,-1.8061897196122627e-08,1.1545366818755873e-09,9.045901701412577e-10,7.607204704873634e-10,7.708945346198221e-09,-1.3705174884387954e-07,1.4242547298452692e-05,-2.4985548534534447e-05,-2.3944052104215097e-05,-2.6001673150368438e-05,-0.0002591592672214838,0.00219175793363171,0.03107183275317267,0.10446251687571227,0.06901276152401259,0.05079555176177651,0.18984544152971275,0.29918806823947225,-1.130423503507653e-05,1.4518074131839002e-05,1.7905781114690184e-05,2.3032052740720827e-05,0.0002051425155438375,-0.0007467069242648484
dB/dt tg04,2.597452763211519e-06,7.10603148755487e-07,5.554701340745547e-07,2.959995202489784e-07,-3.2554593210944456e-06,-7.361690248865739e-09,8.991679455298433e-10,7.955906919384514e-10,7.985559218944395e-10,6.968904385232927e-09,-8.089381940291205e-08,-9.134925815033579e-06,-1.641439232395014e-05,-1.7063567284543446e-05,-2.0049177668453436e-05,-0.0001766575297434785,0.001283726973874651,0.011393677877006455,0.043220661337995535,0.034821344077520404,0.027667173802744235,0.07416641621108688,0.17687375218903523,-4.571560610935719e-06,6.859609573386456e-06,1.0308508413236744e-05,1.4987831317069078e-05,0.00012751148628106229,-0.0004412848383690044
dB/dt tg05,1.7402341632455758e-06,5.291624517651101e-07,3.8122135787718686e-07,1.5391234678615692e-07,-2.4096513583672205e-06,-3.3118130727811526e-09,6.66933512999668e-10,6.303436069298853e-10,6.762150799452624e-10,5.4179594575514844e-09,-5.1698724985991584e-08,-1.3829522254784712e-05,-1.0711313223071659e-05,-1.1885944480164481e-05,-1.463154752651757e-05,-0.00011552586223314875,0.0008149589746102909,0.00426029942871089,0.012134325346912028,0.01629192735491954,0.014803406157690815,0.021474037007632736,0.11317228162648331,-2.029698977177023e-06,3.000334118529657e-06,5.84195416664123e-06,9.53708158155375e-06,7.78093690673146e-05,-0.00028230467151766866
dB/dt tg06,1.2141858710538095e-06,3.9273417823972e-07,2.604472884949744e-07,7.11094161276725e-08,-1.7699216838047545e-06,-1.6351830998603331e-09,4.91116617683336e-10,4.873358374088082e-10,5.431255899591227e-10,4.0749834735529685e-09,-3.515509038832329e-08,-1.3319859884596679e-05,-7.0549030175966935e-06,-8.314632232690353e-06,-1.0606619427018523e-05,-7.588040371781458e-05,0.0005508776229835783,0.001499054989317,-0.003156105884999928,0.006174194708002658,0.007493579155404459,-0.002313783364066129,0.07702484350267746,-9.81729474074907e-07,1.1195010118317783e-06,3.2736930188192155e-06,6.067741660522208e-06,4.7818734669896494e-05,-0.00019212479677446924
dB/dt tg07,7.635688877479405e-07,2.635386960074088e-07,1.5502245968000186e-07,1.177111828059514e-08,-1.1517363441342226e-06,-6.8034310087181e-10,3.18731495415394e-10,3.357209145552222e-10,3.887317485188766e-10,2.69722523132319e-09,-2.187071324658119e-08,-1.0770515270090845e-05,-3.941925685004488e-06,-5.061104589673343e-06,-6.75144193618255e-06,-4.256845188142465e-05,0.0003400940759797777,0.00011137835481601343,-0.011847429932812422,-0.0009283731358267752,0.0019814221714551886,-0.014790617224849504,0.04796048393543149,-3.8961173327296075e-07,2.9648751858272482e-08,1.3591476871120232e-06,3.1758295932766997e-06,2.422684991617373e-05,-0.00011963729103776592
dB/dt tg08,4.3765904037263e-07,1.653983037332321e-07,8.441835732275044e-08,-1.4920938300912662e-08,-6.711534420896219e-07,-2.3194993315595582e-10,1.8194365392693873e-10,2.066433848961422e-10,2.496878046491993e-10,1.5920016220510105e-09,-1.2753083338774998e-08,-7.722744813731205e-06,-1.852036718316502e-06,-2.676311353015422e-06,-3.783996350166323e-06,-2.0830241275036963e-05,0.00019647101299462023,-0.0003782920987212523,-0.013260883087401022,-0.004180224236761032,-0.0010705294880501604,-0.01666719833760857,0.027984830683006823,-1.163124364201158e-07,-2.54968744440445e-07,3.37956605053434e-07,1.322035369664269e-06,1.0203418197564494e-05,-6.982836775436171e-05
dB/dt tg09,2.689229481696316e-07,1.1079560712389351e-07,5.069608533226732e-08,-2.0068253243864104e-08,-4.13874819520382e-07,-8.987087618233097e-11,1.0819998968177357e-10,1.3191255168031394e-10,1.6555999431513129e-10,9.882996371215877e-10,-8.161747198084573e-09,-5.6020651287775464e-06,-9.147391722084981e-07,-1.4864604504402367e-06,-2.223213939330063e-06,-1.1070059547950596e-05,0.00012469888353540471,-0.0004277595234819864,-0.011109656019818814,-0.004591294599761698,-0.001983557826951534,-0.014052432532968654,0.01791386521186196,-3.311117881007612e-08,-1.744354237585306e-07,2.8578775006036716e-08,5.480803445185337e-07,4.667515316505557e-06,-4.471866578822607e-05
dB/dt tg10,1.7611506220217718e-07,7.82409116023983e-08,3.3284727005749824e-08,-1.8710044040902236e-08,-2.710365325723138e-07,-4.189799894749461e-11,6.761633638235673e-11,8.791301765256175e-11,1.1419732105461605e-10,6.490808027934778e-10,-5.639559507924468e-09,-4.1936358476364725e-06,-4.860596261557577e-07,-8.761385392357549e-07,-1.3792088946108238e-06,-6.448860511463512e-06,8.554598203884865e-05,-0.00037843934097480655,-0.008511354541019284,-0.004100786912066002,-0.0020871424142905955,-0.010999357922224234,0.012377095052652545,-7.303946812443492e-09,-5.284588340966097e-08,-3.4801662191848536e-08,2.3110662743702033e-07,2.4323306670010096e-06,-3.0913005957034494e-05
