X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
90.000,0.000,0.000,3.788,300.000,0.0,1.0e-06,0.080
90.000,0.000,0.000,2.787,3236.176,0.6,2.8e-05,0.849
90.000,0.000,0.000,2.730,3127.020,0.6,4.3e-05,0.795
90.000,0.000,0.000,2.724,2959.427,0.6,6.5e-05,0.756
90.000,0.000,0.000,5.000,2244.549,0.8,9.6e-05,0.719
90.000,0.000,0.000,0.000,335.602,0.0,1.0e-06,0.026
