,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.016016391933975e-06,2.0854185484050011e-07,-7.291946150161991e-08,-1.8627273869619943e-07,-1.933763366943379e-06,-7.359589293755852e-08,1.2698478901951565e-10,-2.1447101184136656e-10,-9.227023576199424e-10,-6.7485428005063905e-09,-3.256122831852633e-07,0.0001837543767759688,-2.1697341149831192e-05,-2.2029700785105674e-05,-2.157841324857533e-05,-0.00019839157713700035,0.006256440214069588,0.13680841693874046,0.1447900907176865,0.1492019008101086,0.15526098414199788,0.7901618137098531,0.7013698460089984,-4.1546112625889394e-05,2.3486693864978276e-05,2.850388378937377e-05,3.392191144565985e-05,0.00026270296091998564,-0.002430771396068862
dB/dt tg02,5.875073545152987e-06,1.4379307466944927e-06,9.70542243609428e-07,4.76344057815531e-07,-4.223099949512903e-06,-3.99226931715526e-08,5.917370611007323e-10,5.479445865833086e-10,3.9779801561419914e-10,4.883879262200684e-09,-2.343489150790922e-07,7.471505313215654e-05,-2.2387581648760624e-05,-2.5634970036392644e-05,-3.131451575498131e-05,-0.0003018967976014636,0.004484807601417165,0.07210259437775395,0.10747808162390053,0.11114868573233573,0.11560848030319171,0.5530644190170976,0.505602307417035,-2.2494002599570602e-05,1.9158751264580048e-05,2.5236213033587573e-05,3.399949997511119e-05,0.0002861290168715535,-0.001750959376711638
dB/dt tg03,4.3680350426407374e-06,1.6503188832694468e-06,1.1589178289069613e-06,5.570800098745168e-07,-4.688589221505974e-06,-1.8565127511259388e-08,7.399070156295305e-10,8.455983120740273e-10,9.82385409544576e-10,9.511703160194566e-09,-1.5303262716324259e-07,1.4415484877353383e-05,-1.9277362960031668e-05,-2.3248334416370516e-05,-3.058530198386381e-05,-0.0002843686236205538,0.0029147435875528926,0.0317244729107716,0.0700136911393606,0.07236269879641175,0.07475591191107213,0.31744293882216307,0.3307487611575069,-1.0418577023830522e-05,1.331574275682118e-05,1.867669741517275e-05,2.714646174428703e-05,0.00023373731343512077,-0.0011445055101509134
dB/dt tg04,2.8657968097486e-06,1.2532280443385087e-06,8.501924814719321e-07,3.355793548292212e-07,-3.836727675321051e-06,-7.708509930715078e-09,6.543366770370713e-10,7.907257408144937e-10,9.966205557526207e-10,8.901029284826736e-09,-9.091209907318659e-08,-7.977509231150584e-06,-1.4020918142048276e-05,-1.721226544397158e-05,-2.3154195558106044e-05,-0.00019695967598794064,0.0017220667323808911,0.011845112472744595,0.03784946530750892,0.038869782412692955,0.03953785546200645,0.12998977929998562,0.19685045874799345,-4.290180353918184e-06,7.565000044405794e-06,1.1232038647175709e-05,1.725379416695417e-05,0.00014654727183792727,-0.0006806388199017875
dB/dt tg05,1.9450280664839755e-06,8.952607054717396e-07,5.832504421332866e-07,1.808032185912755e-07,-2.8832596872981446e-06,-3.4638200047284028e-09,5.269815532095998e-10,6.47857274214552e-10,8.348170102849956e-10,7.024556099309214e-09,-5.822293665614765e-08,-1.299354131178197e-05,-1.0017616324235973e-05,-1.2322960459208796e-05,-1.6618970590811917e-05,-0.00012858882196780077,0.0010975567086247738,0.004391664965775152,0.01947703522205762,0.019831462617550196,0.019818443155132943,0.039001884351224564,0.12625465320623852,-1.900400158788067e-06,4.22573908068529e-06,6.62720693671039e-06,1.0660657519313593e-05,8.854726123431103e-05,-0.0004362873290490814
dB/dt tg06,1.364723868779311e-06,6.36279869429288e-07,3.970661044154627e-07,8.82834936933859e-08,-2.127890822284463e-06,-1.6452709282071638e-09,4.147494237354715e-10,5.12812971646608e-10,6.65320010141628e-10,5.311434622781841e-09,-3.9615027348235176e-08,-1.2962764543345673e-05,-7.188707921053415e-06,-8.8078107329231e-06,-1.1829440706227759e-05,-8.324776845232313e-05,0.0007435588099989919,0.0013908546388647655,0.008876580353185668,0.008935488492999357,0.008723049650013678,-0.003894290310128543,0.08600494541395413,-8.807883263724906e-07,2.310428114868375e-06,3.8674313297375845e-06,6.535612826689356e-06,5.305944915795439e-05,-0.0002970702114799829
dB/dt tg07,8.559959893935586e-07,3.9130337279670126e-07,2.2738603752185083e-07,1.666420753328919e-08,-1.3788114195191345e-06,-6.300403670605403e-10,2.9169366312930984e-10,3.610196300009524e-10,4.68845243652747e-10,3.497972077632138e-09,-2.457638681138415e-08,-1.0655302879849453e-05,-4.519573931800715e-06,-5.481079655114339e-06,-7.28861491135112e-06,-4.5017994065556046e-05,0.0004586792055839624,-7.781794541745112e-05,0.0008984849602373429,0.0008338706062777297,0.0006507113606860327,-0.02696921611809092,0.05342488034201242,-3.1647484827447783e-07,8.827491645855008e-07,1.7088588312839245e-06,3.1736204562244642e-06,2.5144177351985188e-05,-0.00018445693820375709
dB/dt tg08,4.820848087114235e-07,2.0780882804667524e-07,1.0778425942486001e-07,-1.9912678448648184e-08,-7.81291905882144e-07,-2.1327688232557248e-10,1.822949817681021e-10,2.2485771145857977e-10,2.909237882049796e-10,1.99703363071116e-09,-1.4242156373670882e-08,-7.517936485338939e-06,-2.4591962214098228e-06,-2.9303283608448066e-06,-3.836922459482614e-06,-2.0007417864451747e-05,0.0002639591526599846,-0.0004738420775559285,-0.0033491284942755886,-0.0033892540727426873,-0.003410314723170677,-0.030578017026006953,0.030995928327669953,-9.02790164209804e-08,1.209721344577895e-07,4.567169114323901e-07,1.0964440478071464e-06,8.725741697167988e-06,-0.00010698865266925351
dB/dt tg09,2.910520519609404e-07,1.1887730669865626e-07,5.5179405843465265e-08,-2.593238410829448e-08,-4.6744486022444585e-07,-7.816313263689843e-11,1.1784299707147574e-10,1.4485980764446774e-10,1.869006704563857e-10,1.1991649939293866e-09,-9.097828304181313e-09,-5.431866863181649e-06,-1.3988918770376486e-06,-1.6399429440648587e-06,-2.123523771368553e-06,-9.69986919061679e-06,0.0001675654248340624,-0.0004927868869581398,-0.004315441446903195,-0.00429415678176433,-0.004196142389749021,-0.02516231120350113,0.019812817658236934,-2.031951316025219e-08,-7.849092351455885e-08,5.41815181450047e-08,3.4054093248518047e-07,3.1131607436390784e-06,-6.838603062987634e-05
dB/dt tg10,1.8700012986214154e-07,7.291600623805244e-08,3.0503262737615404e-08,-2.3564613151896058e-08,-2.960596703375481e-07,-3.300789838703039e-11,7.913442662559017e-11,9.701201081903696e-11,1.250053094677217e-10,7.601006991074861e-10,-6.284571103859924e-09,-4.05994138595742e-06,-8.351829309920703e-07,-9.650244874293628e-07,-1.241053908643767e-06,-5.18677268590028e-06,0.0001151202601646474,-0.0004276399909941113,-0.004125196271739278,-0.0040639085586747685,-0.003912722152105849,-0.01910664807242141,0.013689737501517587,7.191843986660065e-10,-9.722081894307095e-08,-4.874451177044363e-08,8.216456139902909e-08,1.2455937796405214e-06,-4.725834653926392e-05
