X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
100.000,0.000,0.000,3.697,300.000,0.0,1.0e-06,0.082
100.000,0.000,0.000,2.752,3265.181,0.5,3.9e-05,0.820
100.000,0.000,0.000,2.746,3122.116,0.6,4.6e-05,0.813
100.000,0.000,0.000,2.761,2947.840,0.7,5.7e-05,0.798
100.000,0.000,0.000,5.000,2082.186,0.9,7.4e-05,0.793
100.000,0.000,0.000,0.000,333.259,0.0,1.0e-06,0.024
