X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
75.000,0.000,0.000,9.990,35.054,0.0,1.0e-06,0.100
75.000,0.000,0.000,8.654,69.036,0.1,9.5e-05,0.556
75.000,0.000,0.000,7.356,18.047,0.3,1.1e-04,0.439
75.000,0.000,0.000,8.581,17.898,0.4,1.1e-04,0.420
75.000,0.000,0.000,8.769,16.266,0.4,1.2e-04,0.395
75.000,0.000,0.000,0.000,21.337,0.4,1.1e-04,0.439
