,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,3.814148903920225e-06,9.647985966823295e-06,3.5079311636023544e-07,1.8946409192552503e-11,6.40204925975812e-12,-2.602525240311299e-05,-4.210618106266533e-06,2.965396584053105e-06,1.7061965268255546e-08,-3.1671240433505114e-12,2.15959666425432e-12,0.009202753755180895,0.0011722499604402711,-0.00033470052444739296,-2.3213270450769282e-06,3.727098842504936e-10,3.62594673025387e-10,0.06563018688695377,0.034189121242995356,-0.07042311586916256,-0.0002691738144858003,3.201746101337237e-07,2.843288710677484e-07,-1.3019415378560729e-05,-0.0002343629366527347,0.00013107641807734137,1.6116482290524424e-06,-4.158833578385807e-10,-1.8169451542313199e-10
dB/dt tg02,-1.9250137146164907e-06,5.593578811467796e-07,9.48237283275245e-07,3.2318888083382055e-12,6.1463812323273745e-12,-1.4573185451096209e-05,-2.980068361254589e-06,2.0621132806159895e-06,6.166752617630658e-08,-4.7000350045015046e-12,2.1772869429468003e-12,0.0045853003108722555,0.0008054059187942241,-0.00021533688074211853,-8.210934277776416e-06,6.291994908820101e-10,3.594477678294113e-10,0.036293445416159406,0.04468018771315112,-0.06400564124967363,-0.001096129651661606,3.411794763003146e-07,2.835714002847855e-07,-7.301539220364158e-06,-0.0001489023036405344,7.649787102429299e-05,5.551242185931474e-06,-6.174783252339721e-10,-1.8014446795010874e-10
dB/dt tg03,-4.686004668529359e-06,-3.858979478880273e-06,1.599264421772087e-06,-1.7366263281655546e-11,5.809365002044823e-12,-8.808930237900015e-06,-2.140554832742734e-06,1.2350240552650565e-06,1.2794439216557603e-07,-6.714607449721581e-12,2.2014315646320426e-12,0.0024185174447801964,0.0005611968832893675,-0.00011144850449772819,-1.6656440555302066e-05,9.664381047041698e-10,3.5534267492328283e-10,0.021601304059027406,0.04564893632374027,-0.05309605366408715,-0.002510657283947704,3.687381252299532e-07,2.8260186867601663e-07,-4.4154425314151625e-06,-9.649013658482988e-05,3.245487529662478e-05,1.108670663116878e-05,-8.825028905365248e-10,-1.7808881632209502e-10
dB/dt tg04,-5.890799037781156e-06,-6.092523450759268e-06,2.220506203038381e-06,2.374590422184848e-11,6.428439116180636e-12,-4.885859242237249e-06,-1.3882014511875693e-06,3.5772618435210444e-07,2.319144459828666e-07,-2.7113781537051987e-12,2.148757876659249e-12,0.0010886332231986274,0.0003475242657651503,-6.018726600410336e-06,-2.921299743276393e-05,2.98121136744919e-10,3.624422394574636e-10,0.011688104242808375,0.04154043807155945,-0.036467659128207236,-0.005138823730870923,3.1201404884720534e-07,2.840416405753746e-07,-2.445597589824876e-06,-5.415445616761034e-05,-8.709755192615796e-06,1.9122050497803206e-05,-3.5730569030447263e-10,-1.8197010497026438e-10
dB/dt tg05,-5.346483355720769e-06,-5.991809090336576e-06,2.3813804298433808e-06,1.430813937971739e-10,6.722218855809544e-12,-2.4966868239415444e-06,-8.322307623334992e-07,-3.187362033361187e-07,3.552083305085869e-07,8.829977664242443e-12,2.1204656119265114e-12,0.0003813535521197282,0.00019451089365464375,6.93476636278326e-05,-4.286695521209528e-05,-1.5442345456444771e-09,3.6564059138656076e-10,0.005741001313175123,0.03427930773676461,-0.01702995938701052,-0.00896228849144927,8.60194914816028e-08,2.8459209757806295e-07,-1.244929306790839e-06,-2.658779916749002e-05,-3.372524100584132e-05,2.7605762633247464e-05,1.0752334924718436e-09,-1.8385137181347763e-10
dB/dt tg06,-4.375756802070656e-06,-5.092301241314838e-06,1.980386420121499e-06,6.040158759212081e-10,2.7263523558352113e-12,-1.4431948961306677e-06,-5.355394135927963e-07,-5.883366604506639e-07,4.200443662560529e-07,7.025690833342664e-11,2.4320184665809847e-12,0.00012442470648079697,0.00011602959239833148,9.420881497750505e-05,-4.8600547980618004e-05,-1.0598880874837078e-08,3.1832186998908706e-10,0.003177234292930562,0.02786683778231523,-0.004081446089215129,-0.01176369851902202,-1.5920633412715309e-06,2.741439146106697e-07,-7.159576361866386e-07,-1.3896877333991616e-05,-3.893657059099124e-05,3.1016597822247356e-05,7.90042205292125e-09,-1.5915402498656078e-10
dB/dt tg07,-3.5570739866163127e-06,-4.2364462888918994e-06,1.397460099250669e-06,4.054900645833379e-09,5.00771777065759e-12,-9.192166724671186e-07,-3.620747226505711e-07,-6.515359568482863e-07,4.3289542185703247e-07,5.364973342174651e-10,2.2457296703169147e-12,2.4311033070305004e-05,7.199443690361276e-05,9.497439655262513e-05,-4.805635585484983e-05,-8.108737003609977e-08,3.4491770509575975e-10,0.0019355511574446497,0.022727970389050483,0.003627942185736923,-0.013240660648600916,-1.3002487248684261e-05,2.798385873656867e-07,-4.5343081954225536e-07,-7.4683603459495e-06,-3.613388805387492e-05,3.052713034991474e-05,6.139128707999143e-08,-1.7338815309051483e-10
dB/dt tg08,-2.7125563149154726e-06,-3.2978800364442e-06,6.541030063004415e-07,1.6840110658886266e-08,2.0087974734629854e-11,-5.325429743689439e-07,-2.1990887059636484e-07,-6.041029173855506e-07,3.921183381841898e-07,2.628337579200362e-09,1.0343674908449925e-12,-2.994439598088669e-05,3.774421773674715e-05,8.180597671123342e-05,-4.0976716732589364e-05,-3.8875134165433404e-07,5.232720755744205e-10,0.0010467764980500813,0.01720050673705866,0.008968320507743556,-0.01339990909902286,-6.869137652414157e-05,3.186397294336199e-07,-2.6038168660356315e-07,-3.050515152664673e-06,-2.8876456568965112e-05,2.6018196742593632e-05,2.930014380218877e-07,-2.675839402460269e-10
dB/dt tg09,-1.9569159914116774e-06,-2.4166343086636675e-06,-2.6352799433594267e-09,4.7737681715578656e-08,-2.1731996489889408e-11,-2.8583740077665077e-07,-1.209001176648555e-07,-4.7635408830214645e-07,2.8716233510776857e-07,1.0599597225172065e-08,4.152435920490756e-12,-4.763007025605773e-05,1.584767380676863e-05,5.996194672071594e-05,-2.714848076902304e-05,-1.496212333699279e-06,5.7742450721953705e-11,0.0005053321105494204,0.0120145388919713,0.0109822827553383,-0.011392834120057283,-0.0003163970617361161,2.176635870058494e-07,-1.379059738322294e-07,-7.568819577554723e-07,-1.984904865682363e-05,1.7449671738124948e-05,1.1127614736532787e-06,-2.181434896704357e-11
dB/dt tg10,-1.4709927399108463e-06,-1.833766161502483e-06,-2.9654783086988643e-07,8.00859432785771e-08,-1.3529973543175987e-10,-1.7276209066846327e-07,-7.25401812670339e-08,-3.661576136264641e-07,1.771300545418045e-07,2.3257129482054873e-08,8.76899583087341e-12,-4.583556668070045e-05,6.391257506864664e-06,4.327216263240617e-05,-1.420896135456609e-05,-3.167316939779231e-06,-6.404066929503994e-10,0.0002723100602982183,0.00868225010595528,0.010599817188934034,-0.008390793555741127,-0.0007513064152253352,8.363702082177022e-08,-8.215782305152965e-08,-4.7258321358981614e-08,-1.388604954052123e-05,9.56397584674007e-06,2.350761401712968e-06,3.6969701821695267e-10
