,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,1.749060505593554e-05,1.2959194111449275e-05,1.2141788157892415e-07,1.5263780505216116e-11,6.343897472124727e-12,-3.170890281304331e-05,-2.950089284683504e-06,2.999995885427624e-06,7.0051113440204996e-09,-5.427535467874006e-12,2.7883001151055884e-12,0.011131277479785059,0.0008710059053849412,-0.00031470904675639307,-9.46758986994877e-07,7.096170800066639e-10,4.382997041902832e-10,0.0765245886300102,0.013408120543550667,-0.061645093084826796,-0.00012194907641722359,3.8211119806817946e-07,3.0210358499772965e-07,-1.514335092993906e-05,-0.0001629497242181139,0.0001343855059514222,6.490784060075459e-07,-6.758349126863202e-10,-1.870272215308972e-10
dB/dt tg02,7.330676071656724e-06,3.5446092052287787e-06,4.382122201296215e-07,8.702964029137943e-13,6.1055785306521735e-12,-1.7858796230429118e-05,-2.160480936048799e-06,2.3087570744220165e-06,3.1408849020890786e-08,-5.729588180833327e-12,2.791536931184499e-12,0.005654941178737247,0.0006190904928453183,-0.00022810199414786448,-4.247032221559269e-06,7.848050051070473e-10,4.3693601842031147e-10,0.0426588777719503,0.024188434186443675,-0.05913074824717808,-0.0005546998252965275,3.73533456288191e-07,3.020333759373437e-07,-8.550224642192358e-06,-0.00010722587781336517,9.116747777443395e-05,2.856700045373056e-06,-7.427111075890447e-10,-1.863335085249038e-10
dB/dt tg03,1.4151469869737387e-06,-1.6758377956117711e-06,8.467623179337942e-07,-1.812457623971064e-11,5.791102680650694e-12,-1.0787041795414598e-05,-1.5768554115147413e-06,1.6017926294075528e-06,7.342763379467558e-08,-6.127736862509049e-12,2.7966914370941684e-12,0.003025422168047954,0.00043891497082339075,-0.00014505710208992644,-9.73189287574794e-06,8.84028958487201e-10,4.351872102776933e-10,0.025428846745791878,0.026964569561887045,-0.051969174280736115,-0.0014218779379549103,3.6222107108714883e-07,3.01966772150762e-07,-5.172004080369116e-06,-7.086585807132041e-05,5.2666354931182664e-05,6.451640032728994e-06,-8.309467240913973e-10,-1.8540013658777888e-10
dB/dt tg04,-2.654390726977572e-06,-4.975588345253308e-06,1.3284345568749779e-06,1.845175821466198e-11,6.369372103463334e-12,-5.916498337347562e-06,-1.029704521297623e-06,7.72702271733792e-07,1.501971760027794e-07,-5.306720631902372e-12,2.7771306569723525e-12,0.0013695965580918599,0.00027447785192389094,-5.2148737670787514e-05,-1.926562993531124e-05,6.862764515443535e-10,4.378787978746337e-10,0.013638388256967268,0.025810395271219935,-0.03927674661104032,-0.0033011436542375984,3.816584726626874e-07,3.018258486664655e-07,-2.8363824907360245e-06,-4.026415991118988e-05,1.2576304059599152e-05,1.2551628119153443e-05,-6.559680751647056e-10,-1.8735533621752132e-10
dB/dt tg05,-4.1070473876809085e-06,-5.743473579515481e-06,1.6275126946862328e-06,8.164174326863169e-11,6.642979840752692e-12,-2.9644418322903816e-06,-6.213131306270574e-07,2.676602139593975e-08,2.579429995946402e-07,-1.6056023528595766e-12,2.7634615349789386e-12,0.0004824448674217971,0.00015553475722902954,2.6362910156580822e-05,-3.1769859725715125e-05,6.922957767406832e-11,4.38923177811137e-10,0.00658043539342676,0.0219469331841622,-0.022501491621292977,-0.006448879511575245,3.258545861743549e-07,3.016521599120022e-07,-1.4174270658608578e-06,-2.0145685267292087e-05,-1.7593939159205376e-05,2.0361082971061313e-05,-1.5765384078603984e-10,-1.8840305795742042e-10
dB/dt tg06,-3.991071337087076e-06,-5.203693238658054e-06,1.5010284721605484e-06,2.6734843067717353e-10,2.9095237055367625e-12,-1.685364309469592e-06,-4.0385549086514046e-07,-3.524140441495786e-07,3.303121945870662e-07,3.149662060838824e-11,2.8541110623906454e-12,0.00016258263507234138,9.454538955180094e-05,6.238654152952293e-05,-3.908866694117971e-05,-4.512402081093892e-09,4.1969770549880373e-10,0.003583287482055233,0.018151778707438913,-0.00995751831812171,-0.009161917690056382,-6.570603955526202e-07,3.016563174387303e-07,-8.021033377889449e-07,-1.0875048795562546e-05,-2.8989011344941808e-05,2.4815134207958242e-05,3.290458498389512e-09,-1.7667799795842823e-10
dB/dt tg07,-3.5182733217211913e-06,-4.454656469253617e-06,1.1730650517914735e-06,2.597890470020184e-09,5.0423341493591e-12,-1.0631915768389232e-06,-2.770685003193469e-07,-5.123888536328978e-07,3.6175917118197967e-07,2.551373172555022e-10,2.792485907213594e-12,4.0178543054905746e-05,6.031237567704117e-05,7.435407308447681e-05,-4.119148874228851e-05,-3.845297537034665e-08,4.301667273462249e-10,0.0021619449108111156,0.015011967190275035,-0.0015920351967892204,-0.010936196597498357,-5.725888302527495e-06,3.0139712065491224e-07,-5.030714460748723e-07,-6.1595944525221535e-06,-3.102673779775323e-05,2.601603478917134e-05,2.9726129555027784e-08,-1.836252481581376e-10
dB/dt tg08,-2.8341338403591e-06,-3.515715139231894e-06,6.650164215619141e-07,1.2530012767244617e-08,1.926056588093036e-11,-6.137085037562967e-07,-1.7283406323484816e-07,-5.576658042579989e-07,3.507586640283739e-07,1.4043677088659508e-09,2.4140578639427547e-12,-2.463914447252803e-05,3.345584148048452e-05,7.263926841850333e-05,-3.777867638665643e-05,-2.0788500607480916e-07,5.016536142685277e-10,0.0011663260866731492,0.011570064221905207,0.005164047891327543,-0.01179996342483563,-3.4178536808737744e-05,3.0053017083095323e-07,-2.8771820850965215e-07,-2.8617921611181366e-06,-2.7894862762524852e-05,2.383171115172069e-05,1.6065729533217902e-07,-2.2913099028965764e-10
dB/dt tg09,-2.094922589211489e-06,-2.5668192167419674e-06,1.5158114631992322e-07,4.3146507102998314e-08,-1.6768719796654602e-11,-3.321531980924667e-07,-9.921001198877552e-08,-4.942395533421711e-07,2.782667566612566e-07,6.869820098886553e-09,3.3413521173294763e-12,-4.562661507744984e-05,1.5832093239594336e-05,5.923689568469218e-05,-2.7471833245664017e-05,-9.710357120939864e-07,3.184231170705004e-10,0.0005717076136795863,0.008277326478320964,0.008916744229162334,-0.010747427362503321,-0.00019059763090730066,3.015289020088502e-07,-1.5362843195117174e-07,-1.0545782110848446e-06,-2.127543480070079e-05,1.749045893468295e-05,7.4073067957031e-07,-1.1455858535504786e-10
dB/dt tg10,-1.5806951104131185e-06,-1.9278267975428178e-06,-1.0784785146626473e-07,8.157978803705391e-08,-5.044251333255802e-11,-2.0336110089377305e-07,-6.21904773334189e-08,-4.076986517288707e-07,1.8683508221835858e-07,1.66726115697466e-08,4.3600729194191975e-12,-4.4639532391195945e-05,7.804067420826687e-06,4.5883526523368925e-05,-1.624983007322065e-05,-2.27706551677803e-06,1.373170438984228e-10,0.0003161565520519849,0.006116690624716057,0.009672725473022982,-0.008406727959218688,-0.0004990279113666934,2.887531278057061e-07,-9.275158740913815e-08,-4.11424892376518e-07,-1.5950021438318475e-05,1.0694011020594464e-05,1.7336119522261055e-06,-4.3487728631579433e-13
