,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-1.3614270257401163e-06,9.074048755351122e-06,4.4037192800662875e-07,7.649752328472355e-12,4.3461918188137185e-12,-2.4415786950795607e-05,-4.789542448073283e-06,2.866009316278812e-06,1.9431228665887358e-08,-2.3023352598671194e-12,1.9851658833850254e-12,0.008649020286974325,0.0013177100176873736,-0.0003334290812106239,-2.6893872809319896e-06,2.5106222191353245e-10,3.3156751542513027e-10,0.06239486148293053,0.04568065762689834,-0.0709494827781924,-0.0003146985619678014,2.723520736385697e-07,2.703795593707748e-07,-1.238779200632804e-05,-0.0002745531460864864,0.00012779100121060064,1.919417673759071e-06,-2.9393310940143105e-10,-1.7157536134195685e-10
dB/dt tg02,-4.804471629662566e-06,3.2306076860189316e-07,1.1444917251140284e-06,4.503641874440328e-12,4.450105394079546e-12,-1.3691197107068299e-05,-3.366617021787787e-06,1.944297503027073e-06,6.782432331760363e-08,-3.3767424614527573e-12,2.001773105906564e-12,0.004303018976999923,0.0008990528200763521,-0.0002082953220042996,-9.1638054197129e-06,4.3788177019511383e-10,3.2901415124497534e-10,0.034529575769320406,0.056371972565637835,-0.06395346363110861,-0.0012459882174635265,2.7781588693151187e-07,2.6930228143804555e-07,-6.9544552217594076e-06,-0.00017310830436593618,7.159365594582353e-05,6.370170234771619e-06,-4.357901416708262e-10,-1.7049568496744749e-10
dB/dt tg03,-6.240671585261067e-06,-3.830439813810025e-06,1.8909861074041767e-06,3.587268607305503e-13,4.588214813940253e-12,-8.299706858181398e-06,-2.4105302224110005e-06,1.1120074984662643e-06,1.382548158544451e-07,-4.792911911443474e-12,2.0242939769778134e-12,0.002270407220018507,0.0006241070282174668,-0.00010065056103446207,-1.8252236245298248e-05,6.841929691361864e-10,3.256791170127112e-10,0.020599257293414216,0.05651080535305542,-0.052420145006592395,-0.002800267997661937,2.849805152786606e-07,2.678907661350464e-07,-4.216284656091581e-06,-0.0001116518270865494,2.6870742455794807e-05,1.249527562150489e-05,-6.228389463254472e-10,-1.6906884108169175e-10
dB/dt tg04,-6.444926572292956e-06,-5.830531558168467e-06,2.578177678505635e-06,8.409555531670293e-12,4.316776427078355e-12,-4.629107813274445e-06,-1.5608797451710078e-06,2.4629781253301187e-07,2.464779543830707e-07,-2.0153480802946736e-12,1.9750110092358414e-12,0.0010260714954244466,0.00038541432324849947,6.511911961945752e-06,-3.1476001206728004e-05,2.032256355279202e-10,3.313176495119704e-10,0.011203813308052236,0.050827470308181945,-0.03513144500898516,-0.005617460676238766,2.6877955924551254e-07,2.700111054874375e-07,-2.347608406633737e-06,-6.241247313444045e-05,-1.3968150286132911e-05,2.1204773647486764e-05,-2.5785344329514336e-10,-1.7175382287849396e-10
dB/dt tg05,-5.3219966980945896e-06,-5.616544196679045e-06,2.711046137737862e-06,2.5217142716457036e-11,4.181757896264564e-12,-2.381679358834358e-06,-9.329468598537731e-07,-3.9431341478953274e-07,3.717480191865426e-07,5.0088320946145956e-12,1.948614519743698e-12,0.00036154153257389444,0.0002145124267782059,7.96641790256683e-05,-4.546162699767968e-05,-9.011892061604602e-10,3.338095134196662e-10,0.005540530413365215,0.041612260295961614,-0.015322790856377172,-0.00961625654377033,1.494460312235774e-07,2.7089150358057455e-07,-1.2030113605408105e-06,-3.0368616327139604e-05,-3.721646139726487e-05,3.015881283257741e-05,5.591495181003343e-10,-1.7304795349065987e-10
dB/dt tg06,-4.1666813856397e-06,-4.730022295823602e-06,2.2206528181789505e-06,7.735779799382263e-11,5.874928586208067e-12,-1.3820542050292848e-06,-5.970972989782149e-07,-6.276459392953041e-07,4.3542274969477135e-07,4.547622048801653e-11,2.2399772809742336e-12,0.00011761833796704992,0.00012673690445135866,0.00010075105722692688,-5.1036807102997714e-05,-6.477359575599554e-09,2.957662156163272e-10,0.0030786729690701706,0.0336421282759558,-0.002482430852998819,-0.012463214420821121,-1.0678257905185846e-06,2.557499940546312e-07,-6.945631693176409e-07,-1.560741282253389e-05,-4.062909275753527e-05,3.3594174049631435e-05,4.466569431751437e-09,-1.5592070747409018e-10
dB/dt tg07,-3.3144961559032348e-06,-3.932567344820488e-06,1.5421269189984643e-06,6.10600284268914e-10,4.891322031661046e-12,-8.805596577096206e-07,-4.005011543563289e-07,-6.627914391180505e-07,4.4670684495102413e-07,3.752484523080672e-10,2.066509824150817e-12,2.1188221494790006e-05,7.749552106675682e-05,9.809655719406627e-05,-5.02185842205602e-05,-5.507279407322258e-08,3.170649486563437e-10,0.0018758468234664847,0.027297275933306272,0.004903190584540593,-0.013917740876145992,-8.775075102230309e-06,2.641485640632578e-07,-4.400942772721675e-07,-8.143298869651961e-06,-3.6493476505904075e-05,3.296201807902693e-05,3.931674623647806e-08,-1.6573627179682793e-10
dB/dt tg08,-2.5032677037742792e-06,-3.085760342471912e-06,6.921400885797305e-07,2.6702517056467245e-09,-2.2312664707286853e-12,-5.080300621908826e-07,-2.3953955398620084e-07,-5.90593734700563e-07,4.057789262699576e-07,1.9517923124515976e-09,9.50700125440511e-13,-3.1901135842122624e-05,3.932746837975914e-05,8.163557040375772e-05,-4.2947651288990926e-05,-2.810416008165491e-07,4.577174479779097e-10,0.0010087167329948586,0.020500253317989825,0.009718315825177945,-0.014029761337506257,-4.9403228290624646e-05,3.205752174292125e-07,-2.5172261165518594e-07,-3.0501427628697586e-06,-2.8148862903953948e-05,2.8282724007567855e-05,1.9972377785076961e-07,-2.2946388989488846e-10
dB/dt tg09,-1.8245314000868362e-06,-2.307671613086404e-06,-5.7164303337752133e-08,7.742684048926466e-09,2.7451624690971343e-12,-2.6932164384055665e-07,-1.2803544615817737e-07,-4.4737817215772893e-07,3.044457949644514e-07,8.51628717399422e-09,4.154965671052096e-12,-4.959176950870277e-05,1.5191741505531294e-05,5.756142903139974e-05,-2.9330307608417205e-05,-1.1694566929264686e-06,3.6517133382227404e-11,0.0004777714309853484,0.014152757013984503,0.011133439205203377,-0.012043291450915795,-0.00025096589920058283,1.677261604602564e-07,-1.3166372835105188e-07,-4.6726785027799045e-07,-1.85453946520402e-05,1.9627911253386473e-05,8.170469934303164e-07,-3.1624190705945544e-11
dB/dt tg10,-1.4024622527297847e-06,-1.79354241150007e-06,-3.987330165730488e-07,1.2617832796836031e-08,-1.9620953520429558e-10,-1.6017436783740747e-07,-7.428642233828019e-08,-3.3307533323617775e-07,1.9897335810137724e-07,1.94607675460474e-08,1.4270919171756009e-11,-4.782389403330314e-05,5.037045830939152e-06,4.019763438273471e-05,-1.6775433232898694e-05,-2.5762092109674753e-06,-1.4591808356102817e-09,0.00024989291662980676,0.010100162480983619,0.010369519520661343,-0.009131770911907961,-0.0006272745689253153,-1.4667190325457175e-07,-7.713039146229584e-08,2.730116431190148e-07,-1.2506056566235501e-05,1.1677777791440785e-05,1.7917811878749376e-06,7.82644941491191e-10
dB/dt tg11,-1.1120937267891783e-06,-1.4299920544126222e-06,-5.231982013328077e-07,1.3866681055095859e-08,-9.87292330868616e-10,-1.044746566028262e-07,-4.635277338669716e-08,-2.51749476847109e-07,1.104537496732924e-07,3.203903019842815e-08,3.5611678955669776e-11,-4.16727585382305e-05,6.294740665931526e-07,2.8572311409735543e-05,-6.942805196948718e-06,-4.0849098259676886e-06,-4.886720667930991e-09,0.0001419200817829691,0.007441891101713855,0.009098823463234349,-0.006250106166260618,-0.0011144187283808637,-5.305081472484617e-07,-4.9521554172919184e-08,4.1047661429190286e-07,-8.796244438703572e-06,5.5104978462908195e-06,2.844675588804397e-06,2.8292055056194645e-09
