X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
75.000,0.000,0.000,7.487,38.607,0.0,1.0e-06,0.100
75.000,0.000,0.000,8.805,60.666,0.1,9.4e-05,0.551
75.000,0.000,0.000,7.891,24.234,0.3,1.1e-04,0.481
75.000,0.000,0.000,8.552,18.308,0.4,1.1e-04,0.417
75.000,0.000,0.000,8.359,18.908,0.4,1.1e-04,0.421
75.000,0.000,0.000,0.000,27.084,0.3,1.0e-04,0.485
