time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,8.854119718e-04,1.019424000e-03,1.635801600e-06,5.097120000e-05,3.405171321e+01,3.104000000e+01
6.070000e-06,5.264096133e-04,5.324096000e-04,8.213120000e-07,2.662048000e-05,3.567676487e+01,3.541000000e+01
7.080000e-06,3.434527136e-04,3.303616000e-04,6.476032000e-07,1.651808000e-05,3.669574942e+01,3.767000000e+01
8.520000e-06,2.147328408e-04,2.027564800e-04,3.091072000e-07,1.013782400e-05,3.686244929e+01,3.832000000e+01
1.053000e-05,1.300047708e-04,1.236166400e-04,2.101561600e-07,6.180832000e-06,3.618781381e+01,3.743000000e+01
1.255000e-05,8.828380295e-05,8.567360000e-05,1.726329600e-07,4.283680000e-06,3.496140904e+01,3.569000000e+01
1.456000e-05,6.496422565e-05,6.423552000e-05,1.514572800e-07,3.211776000e-06,3.348605787e+01,3.376000000e+01
1.744000e-05,4.546279004e-05,4.568384000e-05,7.137280000e-08,2.284192000e-06,3.144616110e+01,3.135000000e+01
2.146000e-05,3.068541220e-05,3.114688000e-05,8.727424000e-08,1.557344000e-06,2.892310996e+01,2.863000000e+01
2.549000e-05,2.237989924e-05,2.279731200e-05,5.932864000e-08,1.139865600e-06,2.679542699e+01,2.647000000e+01
2.950000e-05,1.717429218e-05,1.731577600e-05,6.914240000e-08,8.657888000e-07,2.505877871e+01,2.492000000e+01
3.528000e-05,1.238120101e-05,1.252960000e-05,4.744192000e-08,6.264800000e-07,2.313092579e+01,2.295000000e+01
4.330000e-05,8.443959401e-06,8.512256000e-06,3.245888000e-08,4.256128000e-07,2.121966748e+01,2.111000000e+01
5.140000e-05,6.097789883e-06,6.197888000e-06,2.776192000e-08,3.098944000e-07,1.980898959e+01,1.960000000e+01
5.941000e-05,4.638396051e-06,4.749440000e-06,3.844160000e-08,2.374720000e-07,1.867402860e+01,1.838000000e+01
7.095000e-05,3.293144422e-06,3.345600000e-06,2.032550400e-08,1.672800000e-07,1.745505847e+01,1.727000000e+01
8.707000e-05,2.312850388e-06,2.280518400e-06,1.703500800e-08,1.140259200e-07,1.570495000e+01,1.585000000e+01
1.031600e-04,1.727768424e-06,1.680934400e-06,1.546060800e-08,8.404672000e-08,1.437937185e+01,1.464000000e+01
1.192200e-04,1.330685094e-06,1.264768000e-06,1.649971200e-08,6.323840000e-08,1.344674292e+01,1.391000000e+01
1.423300e-04,9.238484006e-07,8.976704000e-07,9.868864000e-09,4.488352000e-08,1.276501323e+01,1.301000000e+01
1.745400e-04,5.809553957e-07,6.313344000e-07,1.073216000e-08,3.156672000e-08,1.237833827e+01,1.171000000e+01
