X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
75.000,0.000,0.000,8.651,36.005,0.0,1.0e-06,0.100
75.000,0.000,0.000,8.873,65.558,0.1,9.4e-05,0.552
75.000,0.000,0.000,7.381,20.250,0.3,1.1e-04,0.468
75.000,0.000,0.000,8.982,18.707,0.4,1.1e-04,0.418
75.000,0.000,0.000,8.787,17.256,0.4,1.2e-04,0.404
75.000,0.000,0.000,0.000,23.904,0.4,1.0e-04,0.464
