,sensitivity,confidence
$\mathrm{thk}_{1}$,0.9241454623313263,0.5491135418324498
$\mathrm{thk}_{2}$,0.4483373690461925,0.29668868101256923
"$\rho_{0,1}$",16.261334987747755,9.829629354787356
"$\rho_{0,2}$",3.236717721269213,1.9864304741032528
"$\rho_{0,3}$",0.7697557939882775,0.4863291048044088
"$\phi_{\mathrm{max}, 2}$",4.152546601141626,2.5207111590533167
"$\tau_{\phi, 2}$",1.1284328767834475,0.687813528569905
$c_{2}$,0.521216990212344,0.32657146632206807
