,sensitivity,confidence
$\mathrm{thk}_{1}$,0.5056786974353131,0.3257421145022926
$\mathrm{thk}_{2}$,0.4450414515341483,0.28017038795692517
"$\rho_{0,1}$",25.147426279325177,15.088867408375013
"$\rho_{0,2}$",2.145289746164443,1.36446882126594
"$\rho_{0,3}$",0.6249422122880353,0.38484263763602944
"$\phi_{\mathrm{max}, 2}$",4.205559363908165,2.60389740357288
"$\tau_{\phi, 2}$",0.7563655033808456,0.41855481239130443
$c_{2}$,0.6627586703638841,0.4144756680546656
