,sensitivity,confidence
$\mathrm{thk}_{1}$,0.9254777307404948,0.5680070374800613
$\mathrm{thk}_{2}$,0.5658058321461664,0.32048399257440846
"$\rho_{0,1}$",18.969454687329286,11.87995504061029
"$\rho_{0,2}$",3.244272743922662,2.0778314470676134
"$\rho_{0,3}$",0.9529723925546459,0.604319340962332
"$\phi_{\mathrm{max}, 2}$",4.9698750160780305,2.9033000635516433
"$\tau_{\phi, 2}$",0.9774842993707384,0.5900065395393249
$c_{2}$,0.8038224132099746,0.5110084993943375
