4.06000e-06
5.07000e-06
6.07000e-06
7.08000e-06
8.52000e-06
1.05300e-05
1.25500e-05
1.45600e-05
1.74400e-05
2.14600e-05
2.54900e-05
2.95000e-05
3.52800e-05
4.33000e-05
5.14000e-05
5.94100e-05
7.16000e-05
8.76000e-05
1.03600e-04
1.19600e-04
1.43600e-04
1.75600e-04
2.07600e-04
2.39600e-04
2.85000e-04
3.50000e-04
4.14000e-04
4.78000e-04
5.70000e-04
6.99000e-04
8.28000e-04
9.56000e-04
