X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
25.000,0.000,0.000,7.692,47.431,0.0,1.0e-06,0.100
25.000,0.000,0.000,10.056,88.100,0.2,7.9e-05,0.623
25.000,0.000,0.000,8.573,41.551,0.3,8.9e-05,0.530
25.000,0.000,0.000,8.628,42.273,0.2,9.5e-05,0.533
25.000,0.000,0.000,8.341,30.628,0.3,1.0e-04,0.503
25.000,0.000,0.000,0.000,19.196,0.4,1.1e-04,0.420
