X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
25.000,0.000,0.000,7.006,61.573,0.0,1.0e-06,0.100
25.000,0.000,0.000,8.875,72.446,0.2,8.0e-05,0.603
25.000,0.000,0.000,8.364,44.071,0.2,8.9e-05,0.530
25.000,0.000,0.000,8.382,36.986,0.2,9.6e-05,0.518
25.000,0.000,0.000,8.220,30.745,0.3,1.0e-04,0.501
25.000,0.000,0.000,0.000,19.980,0.4,1.1e-04,0.436
