,sensitivity,confidence
$\mathrm{thk}_{1}$,3.4114326519287133,2.111429403545596
$\mathrm{thk}_{2}$,1.7939155848140953,1.2039889714491516
$\mathrm{thk}_{3}$,1.630705957821031,1.0065960154143119
$\mathrm{thk}_{4}$,2.163652940284835,1.3247880167742874
$\mathrm{thk}_{5}$,1.4899718272020537,0.8786336920571405
$\mathrm{thk}_{6}$,1.2169460611424694,0.8006530958277122
$\mathrm{thk}_{7}$,0.8448926104973193,0.4847597104854679
$\rho_{1}$,21.245489804940473,13.039160719071537
$\rho_{2}$,13.094789218420937,8.831423566929134
$\rho_{3}$,5.42880815078891,3.305743961385287
$\rho_{4}$,1.8405931390758568,1.1415640451163835
$\rho_{5}$,1.4575619891870844,0.931592526790227
$\rho_{6}$,0.9963139701068018,0.5910346868203357
$\rho_{7}$,0.8167050189420328,0.4960741915241894
$\rho_{8}$,0.9484782110754366,0.5769019361980285
