,sensitivity,confidence
$\mathrm{thk}_{1}$,5.308635868875963,3.255133185152368
$\mathrm{thk}_{2}$,3.254529932914982,2.025410744195684
$\mathrm{thk}_{3}$,1.945612525158881,1.2197070545038173
$\mathrm{thk}_{4}$,2.474866827729522,1.5380048730455853
$\mathrm{thk}_{5}$,1.5749435287701208,0.9326962856506482
$\mathrm{thk}_{6}$,1.1522868081570679,0.7552987287122153
$\mathrm{thk}_{7}$,0.7131939131753258,0.44291960008044795
$\rho_{1}$,25.04370946067123,14.87474925707188
$\rho_{2}$,11.107390230559332,6.706147596971311
$\rho_{3}$,8.127109606107316,4.9742386273573524
$\rho_{4}$,5.045481455372905,3.1303243849605495
$\rho_{5}$,1.3558971713338837,0.8619679977131123
$\rho_{6}$,1.0579864560346643,0.6442348274553978
$\rho_{7}$,0.8644789568638138,0.5441525420220471
$\rho_{8}$,0.9432294572404867,0.5926020604857953
