,sensitivity,confidence
$\mathrm{thk}_{1}$,4.1839013532314935,2.499995279182354
$\mathrm{thk}_{2}$,0.9238389643480186,0.6039484470072286
$\mathrm{thk}_{3}$,2.3591625950387836,1.4801284933842378
$\mathrm{thk}_{4}$,2.536934341105532,1.5906620601447632
$\mathrm{thk}_{5}$,1.4863190165078735,0.8604546419909992
$\mathrm{thk}_{6}$,0.8558771784120305,0.47579293001590867
$\mathrm{thk}_{7}$,1.4709905837287145,0.9292698256079482
$\rho_{1}$,30.209165787404576,17.66969451720517
$\rho_{2}$,17.37748360582484,10.483751819639126
$\rho_{3}$,4.447131196245259,2.630605912420009
$\rho_{4}$,2.589224429233358,1.7097494407727705
$\rho_{5}$,1.0586239070597119,0.6498062981491965
$\rho_{6}$,0.8141270693228343,0.5281956108921125
$\rho_{7}$,0.9627168450826143,0.5599930146959392
$\rho_{8}$,0.9970160783620239,0.6476981068510067
