,sensitivity,confidence
$\mathrm{thk}_{1}$,6.097935900265911,3.750451999310193
$\mathrm{thk}_{2}$,1.839567268920164,1.2085886555449015
$\mathrm{thk}_{3}$,1.8459286688111032,1.1474302271390449
$\mathrm{thk}_{4}$,2.188763336235502,1.3176008697980859
$\mathrm{thk}_{5}$,1.080393553186168,0.6823479198587127
$\mathrm{thk}_{6}$,1.238929197095687,0.7640685794041677
$\mathrm{thk}_{7}$,0.85029226105066,0.5401937785090554
$\rho_{1}$,26.613183457401586,17.0521377578664
$\rho_{2}$,11.950448398575002,7.462881186885095
$\rho_{3}$,5.074581201119697,3.1069947338956725
$\rho_{4}$,2.272511318688833,1.436258418184102
$\rho_{5}$,0.9944239777872048,0.6205234338884338
$\rho_{6}$,0.8477045328877751,0.5549663739074283
$\rho_{7}$,0.7896691807566584,0.5005034008930644
$\rho_{8}$,0.8848305296892768,0.580564080405688
