X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
10.000,0.000,0.000,3.782,300.000,0.0,1.0e-06,0.080
10.000,0.000,0.000,2.741,3322.302,0.5,3.4e-05,0.847
10.000,0.000,0.000,2.709,3184.903,0.6,4.7e-05,0.827
10.000,0.000,0.000,2.706,3013.218,0.6,6.3e-05,0.805
10.000,0.000,0.000,5.000,2196.353,0.8,7.3e-05,0.763
10.000,0.000,0.000,0.000,333.251,0.0,1.0e-06,0.024
