,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,6.825099344527977e-06,1.8333067464104578e-07,3.074947418583812e-07,5.394712177313232e-07,-3.723991140693309e-06,-7.125303918608884e-08,2.5044165882620333e-10,-3.2722093948055336e-10,-1.0845221824784996e-09,-1.2279629955356521e-09,-3.184186028224971e-07,0.00017811869399251952,-2.196260182127381e-05,-1.5056864689466201e-05,-8.546888500229778e-06,-0.00027765088258934693,0.005883477782571099,0.13244134533669935,0.16830702628185623,0.12037907550675142,0.09962839200918829,0.7391036283590585,0.6869190943539015,-4.2218777001112595e-05,2.3237845531632e-05,2.1764001009572848e-05,2.0568386761999458e-05,0.0002988717376640855,-0.0022162483398366372
dB/dt tg02,5.4812329374868064e-06,1.1582407388462187e-06,1.0871598680598918e-06,9.79076774529338e-07,-5.136953658429868e-06,-3.8243231481965484e-08,6.570300186137311e-10,3.4558482764047166e-10,2.213079516620494e-11,7.162750262338031e-09,-2.2667799834633118e-07,6.96346532747626e-05,-2.2147273029778544e-05,-1.8980444101891957e-05,-1.809597136260931e-05,-0.0003297031134277557,0.004170448882674161,0.0690026442329119,0.12552782340482033,0.09238775392116932,0.07740769407994003,0.48335880936125897,0.48981524975313817,-2.2616522551472513e-05,1.869415087043177e-05,1.981921422664887e-05,2.2479751163558403e-05,0.0002870599243806752,-0.0015791689374273284
dB/dt tg03,3.955602304504647e-06,1.3213242066538011e-06,1.155988464671754e-06,8.914084535162261e-07,-4.978487675606066e-06,-1.719750812735075e-08,7.753144511890814e-10,6.423551928979348e-10,5.789517764424872e-10,9.818317691145306e-09,-1.467435301268827e-07,9.272372310053349e-06,-1.891036352463616e-05,-1.8136167669000832e-05,-2.008744751646504e-05,-0.00028273327685194455,0.002685898620053309,0.02917983752316594,0.0817928623150928,0.06292092644301682,0.05356865224402426,0.25277001436080165,0.31767484340157615,-1.012708146332301e-05,1.2833871858271079e-05,1.51981402970182e-05,1.9295047385832817e-05,0.00021881479908469813,-0.001023389103482408
dB/dt tg04,2.5213291525979987e-06,9.394188244162982e-07,7.66431812665736e-07,4.993906916956275e-07,-3.714563546310481e-06,-7.186812657441605e-09,6.621708570872889e-10,6.218600239831422e-10,6.596854556221319e-10,8.08836120363298e-09,-8.661100075812998e-08,-1.0036003067254387e-05,-1.3526171714510897e-05,-1.384422331567894e-05,-1.6257177393357975e-05,-0.00017910808409354659,0.0015761031078268847,0.010925407908212588,0.04339186105069802,0.036175423442155435,0.03161962798112546,0.08365412394843304,0.18783784413302435,-4.196568326902645e-06,7.02034463567223e-06,9.399070976685698e-06,1.2994095439586265e-05,0.0001263138016245837,-0.0006046984855858634
dB/dt tg05,1.6759639729682452e-06,6.296669094239858e-07,4.766150189329521e-07,2.5005219804173286e-07,-2.646604542712558e-06,-3.4324360618392853e-09,5.211591406210057e-10,5.169421813466323e-10,5.768789739941191e-10,5.977692803273975e-09,-5.5202673598777834e-08,-1.30852681288106e-05,-9.488317397626724e-06,-1.0124165964762415e-05,-1.2212904856972436e-05,-0.00010978571615821612,0.0009994015719625444,0.004413866226395624,0.021314428463568104,0.020188618986385604,0.01839350488428693,0.009812153204453524,0.11988815324765824,-1.9789491496062622e-06,3.690387873406007e-06,5.658912637433106e-06,8.425766711841761e-06,7.111715385754808e-05,-0.0003857635014607957
dB/dt tg06,1.1686096147789263e-06,4.405902545616633e-07,3.095153552906887e-07,1.2284604589806607e-07,-1.9004894268171005e-06,-1.6965100467841488e-09,4.0566274377677017e-10,4.172873572806438e-10,4.784336834365565e-10,4.39379513727364e-09,-3.764314349990894e-08,-1.2806866882893328e-05,-6.710850980770626e-06,-7.412841499408673e-06,-9.111218578004337e-06,-6.94725073227394e-05,0.0006783628853142241,0.001553002018438216,0.00864066852478818,0.010574944702640693,0.010364866610372175,-0.019606251430976464,0.081841850687698,-9.573431698338958e-07,1.8628010626109736e-06,3.3957539837619843e-06,5.477644522104193e-06,4.127798738726259e-05,-0.0002632519190962701
dB/dt tg07,7.343745829809694e-07,2.740930756340795e-07,1.7127571911055076e-07,3.1761681430702355e-08,-1.2058952939057293e-06,-6.501592486772349e-10,2.825187435240615e-10,3.0221534125098044e-10,3.5489516706605285e-10,2.844095092353098e-09,-2.352040707820142e-08,-1.0695134438364307e-05,-4.134801694755283e-06,-4.774277701021871e-06,-5.993263022710338e-06,-3.734550453489457e-05,0.0004213123001624543,9.199731389579682e-07,-0.0007278026398925971,0.0029172315592620713,0.003833461352712104,-0.03178580576383379,0.05119576008256657,-3.4600067407027124e-07,5.643542254332109e-07,1.5717616591099066e-06,2.928915177775563e-06,1.9323711646287355e-05,-0.00016462771969956937
dB/dt tg08,4.164671450283719e-07,1.485736898777178e-07,7.56599150329752e-08,-1.8158101645070463e-08,-6.757287789906865e-07,-2.3330059491419715e-10,1.7332393581197864e-10,1.9357815594330526e-10,2.324499760325532e-10,1.6077050738079026e-09,-1.3758074273448557e-08,-7.5562410535272165e-06,-2.1729153554125807e-06,-2.6528914904774812e-06,-3.414205439958341e-06,-1.6897893373899253e-05,0.000244628006688258,-0.00041064573541725456,-0.005353072990485672,-0.0016047301613866137,-0.00023397699148758967,-0.029306759652302866,0.02997470021022336,-1.0804020354559179e-07,-5.53420010843008e-08,4.5453580056860856e-07,1.1859777300162963e-06,6.970714976536204e-06,-9.637890947741943e-05
dB/dt tg09,2.522823183570567e-07,8.592814876057665e-08,3.372004457843968e-08,-3.091398273305375e-08,-3.998212238058161e-07,-1.2342719058968949e-10,1.0884738684633263e-10,1.2636710448032407e-10,1.5465524217132833e-10,9.501924803818548e-10,-8.844957535889528e-09,-5.33944875092822e-06,-1.1727193232745747e-06,-1.5118227005665776e-06,-1.9944982543764337e-06,-8.230792126747875e-06,0.00015624912379069296,-0.0003870642497341008,-0.006114051655671967,-0.003048212983780213,-0.0017288457542424954,-0.02249999044394376,0.01927829482606064,-4.929822850215794e-08,-1.7488622614880314e-07,4.829906462246501e-08,4.3008332541968745e-07,2.647221681585178e-06,-6.199531030987143e-05
dB/dt tg10,1.6294337451803914e-07,5.496486591232332e-08,1.665279029682138e-08,-2.9716918030670816e-08,-2.5369346878152117e-07,-6.6303296430553e-11,7.137065894227504e-11,8.58791450078071e-11,1.0712080984262075e-10,6.028276092421588e-10,-6.1194048783628065e-09,-3.996152336577543e-06,-6.661888406079031e-07,-9.040994456882223e-07,-1.2242363339821305e-06,-4.471501985499187e-06,0.00010746007852270311,-0.00034991526216990743,-0.005534788292740386,-0.0032319749054835287,-0.0021221824285330712,-0.01666247051784428,0.013339700372799131,-1.988140206159713e-08,-1.4134067782460448e-07,-6.653440404568807e-08,1.2895943593559837e-07,1.2152337991825849e-06,-4.2908527293124674e-05
