X,Z,thk(m),rho(Ohmm),mpa(rad),tau_p(s),c()
152.024,404.211,7.243,20.247,0.0,1e-06,0.1
152.024,404.211,6.911,21.812,0.1,0.00012,0.464
152.024,404.211,8.508,13.241,0.4,0.00012,0.374
152.024,404.211,8.399,15.869,0.4,0.00012,0.394
152.024,404.211,8.058,22.713,0.4,0.00011,0.461
152.024,404.211,0.0,30.201,0.3,0.0001,0.501
