X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
150.000,0.000,0.000,7.243,20.247,0.0,1.0e-06,0.100
150.000,0.000,0.000,6.911,21.812,0.1,1.2e-04,0.464
150.000,0.000,0.000,8.508,13.241,0.4,1.2e-04,0.374
150.000,0.000,0.000,8.399,15.869,0.4,1.2e-04,0.394
150.000,0.000,0.000,8.058,22.713,0.4,1.1e-04,0.461
150.000,0.000,0.000,0.000,30.201,0.3,1.0e-04,0.501
