X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
150.000,0.000,0.000,6.721,20.555,0.0,1.0e-06,0.100
150.000,0.000,0.000,7.719,25.799,0.2,1.1e-04,0.498
150.000,0.000,0.000,9.389,14.468,0.4,1.2e-04,0.369
150.000,0.000,0.000,8.329,18.046,0.4,1.1e-04,0.410
150.000,0.000,0.000,8.034,25.390,0.3,1.0e-04,0.477
150.000,0.000,0.000,0.000,30.804,0.3,9.9e-05,0.503
