,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-4.4163333443426506e-05,6.259455098655097e-05,4.2443423691463735e-11,1.912573547719781e-11,2.455832998868287e-12,-0.00013761446133867558,-1.3098986790814906e-05,3.668051839099486e-06,-1.9905379534320642e-11,-1.932184698253614e-12,2.220545406455564e-12,0.029517508821288903,0.0017528071325991538,-0.0004525424974253389,2.6203097327645156e-09,2.5515984031312347e-10,2.908122427901387e-10,0.18009395517734064,-0.051984965410523463,-0.06673804721991548,9.881851628893834e-07,2.1063310006213172e-07,2.4966008657828725e-07,-3.532796571678513e-05,-0.00048399871421182886,0.00036525918714861295,-2.4510171753407203e-09,-2.5480983352306536e-10,-1.3883957464417554e-10
dB/dt tg02,-2.648600699041657e-05,5.542796422484713e-05,3.206522653343258e-11,1.8933431737222866e-11,2.457794667109889e-12,-8.379237120964295e-05,-1.46856452382249e-05,4.54833219938549e-06,-1.5741609841934655e-11,-1.953911290247359e-12,2.219703630080426e-12,0.017066699028217166,0.0018257223004526308,-0.0005422238442551857,2.012354516431348e-09,2.575029377103458e-10,2.9048502721725516e-10,0.10900301387051967,0.018628022479249655,-0.0902924200244133,8.786935125115492e-07,2.1161054031725998e-07,2.4946861462965144e-07,-2.1547310637368722e-05,-0.0004545220109230056,0.0004328840886503249,-1.9843710192467394e-09,-2.559576770242991e-10,-1.3878743196880372e-10
dB/dt tg03,-1.799146860884852e-05,4.205794085458964e-05,1.833537913595815e-11,1.8683435985943623e-11,2.461109999580281e-12,-5.407923491723522e-05,-1.319828009772691e-05,4.878008245616855e-06,-1.0232381902736805e-11,-1.983065572041726e-12,2.219359012151954e-12,0.010429247425009431,0.0015790942718013911,-0.0005631844230656357,1.2080445505254263e-09,2.6067536550828005e-10,2.9010128597157667e-10,0.0698753912213331,0.05256747021644077,-0.10400326253260891,7.339732944347727e-07,2.1296147350260054e-07,2.4924494038262665e-07,-1.3926770741460343e-05,-0.000367552043849125,0.00044645873581229694,-1.3670410987816103e-09,-2.5752711779533395e-10,-1.3871133676647034e-10
dB/dt tg04,-1.3793423225757815e-05,2.3584570044567105e-05,4.4024860656617845e-11,1.9105477215683037e-11,2.4496516696356864e-12,-3.1496840975678694e-05,-9.972204493576397e-06,4.748280426298326e-06,-2.0532832738905767e-11,-1.9237817572558853e-12,2.2124019568500035e-12,0.005601474111844791,0.0011439382743175246,-0.0005257279658783207,2.712442474762058e-09,2.540081731302796e-10,2.903248677097954e-10,0.040260033846937104,0.06825889360059131,-0.10980787915123483,1.0034776320321987e-06,2.099063928748428e-07,2.493481009571816e-07,-8.123314031999716e-06,-0.00024587235969546147,0.00041483536591887366,-2.521069904441343e-09,-2.540425507440885e-10,-1.3891391067032472e-10
dB/dt tg05,-1.3698262112949316e-05,5.866612271832717e-06,5.526336728035352e-11,1.9292501320680053e-11,2.4420759989009526e-12,-1.6290134738966513e-05,-6.3650043600795e-06,4.001173695858958e-06,-2.5264629889051094e-11,-1.8932040976135015e-12,2.2061111700649585e-12,0.0025230679706620246,0.0006917525212220956,-0.00041866239412991917,3.3996629448241323e-09,2.505282583243359e-10,2.902426241953497e-10,0.020434701982324322,0.06361115726660782,-0.10146450872368928,1.1285872069494886e-06,2.082421767670263e-07,2.4928353306274457e-07,-4.206220299899702e-06,-0.0001362101883221283,0.00033121111286635194,-3.0461481052476893e-09,-2.5213200566887187e-10,-1.390318686330125e-10
dB/dt tg06,-1.4032584777969987e-05,-3.541380496709333e-06,-1.5277126871898388e-10,1.6445656357662032e-11,2.4977912022424574e-12,-9.173729753068658e-06,-4.102607516584577e-06,3.1447731816603943e-06,5.117411773746487e-11,-2.255799245950017e-12,2.2251766142239887e-12,0.0011904998749990953,0.0004215548302771234,-0.00031062601725231946,-7.874791989331494e-09,2.9074318575690096e-10,2.8716417656869163e-10,0.011237129213634197,0.05238940297784858,-0.08621308439357397,-8.286060499803344e-07,2.2604190013045172e-07,2.4759335874425986e-07,-2.3680975437988418e-06,-7.712958349086213e-05,0.0002485532100422324,5.6616360097280215e-09,-2.725160796303939e-10,-1.379292042185489e-10
dB/dt tg07,-1.3666923008774449e-05,-7.865142259468111e-06,-3.720310284557207e-10,1.803734016509006e-11,2.4601113186425334e-12,-5.61448626315509e-06,-2.7608933409908563e-06,2.3886838380617764e-06,9.004798105285142e-11,-2.0433627920260693e-12,2.2069243181359633e-12,0.0005876459875348908,0.00026777490293604795,-0.00022154044317524143,-1.4331994607864465e-08,2.6697064004013616e-10,2.884627678659073e-10,0.006689402128253637,0.04207706567331874,-0.07030482320785812,-1.5250113553599028e-06,2.1530510212910996e-07,2.4829732406644476e-07,-1.4465010549270096e-06,-4.617347375415616e-05,0.0001809418761720743,1.1013490531959857e-08,-2.602868689249328e-10,-1.3861944689175874e-10
dB/dt tg08,-1.240843324293596e-05,-9.824416744259398e-06,-2.4191604432743676e-09,2.877130166170019e-11,2.228730973637974e-12,-3.0926768398308135e-06,-1.694268448662154e-06,1.5455772782003606e-06,6.345087552075153e-10,-6.436010203101054e-13,2.1097618307528145e-12,0.00021345761682604544,0.00015097952823741605,-0.0001279185193153288,-9.683386247473193e-08,1.1107481528175114e-10,2.9866024240360004e-10,0.0035198421676073347,0.03103175400015949,-0.050389588065771325,-1.4768613945176016e-05,1.4560192501894612e-07,2.538564390614002e-07,-7.926963385802331e-07,-2.4541230346932305e-05,0.0001098378234549466,7.708831014232003e-08,-1.8064410015967967e-10,-1.4302104002602343e-10
dB/dt tg09,-1.0267710474129385e-05,-9.37480739976538e-06,-2.268039560849145e-08,1.6986878971447225e-12,2.7884948045300796e-12,-1.6090397854777458e-06,-9.886124351425421e-07,7.536272419838994e-07,7.406339994019813e-09,-4.1269476762571725e-12,2.3267410672867226e-12,4.181907419560205e-05,7.877278386714929e-05,-4.626379239182336e-05,-1.0911421032892778e-06,4.983247411558079e-10,2.7149062034874894e-10,0.0017110817433818129,0.021284769692741665,-0.02960042602512628,-0.00019230701894438706,3.1805154072120127e-07,2.390028513234775e-07,-4.082114489695819e-07,-1.257601912996312e-05,4.648269560488774e-05,8.573206243733855e-07,-3.778228881082895e-10,-1.322366308672747e-10
dB/dt tg10,-8.31775201758805e-06,-8.021743043863365e-06,-6.384380170183317e-08,-1.678259701874699e-11,3.1065162938053933e-12,-9.75931718019878e-07,-6.511357828926079e-07,2.5754666729242326e-07,2.5057740373465328e-08,-6.052872039062724e-12,2.447271439368318e-12,-5.980758726629787e-06,4.683951133367804e-05,4.1662703836301534e-07,-3.5546304644489505e-06,7.098664209077108e-10,2.556565285391269e-10,0.0009735135394984157,0.015503735159225646,-0.015400163483426375,-0.0007113834187896045,4.151789293446736e-07,2.3032904848837862e-07,-2.4480216228401854e-07,-7.77096872072456e-06,8.264863151469445e-06,2.7834331577960524e-06,-4.843099198664052e-10,-1.2608309323610414e-10
