,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-0.0001306586606675269,8.648682843420336e-05,2.152372529042078e-11,7.80934275031586e-12,1.0717211055258587e-12,-9.026556908745459e-05,-2.6201306242072834e-05,4.021262277261903e-06,-5.208659082146027e-12,-1.0982520233916243e-12,2.035834062845112e-12,0.021256734270893557,0.00342997131943874,-0.0006619875227025268,5.93224494830634e-10,1.5893876278615263e-10,2.7170791618371976e-10,0.13423126789988357,-0.011289148844717274,-0.10117501278890438,4.555666452649506e-07,1.4900112417076578e-07,2.3469530898054353e-07,-2.642543467272446e-05,-0.0012174093430891155,0.0005874163723181318,-6.567703313972796e-10,-1.5758628908321307e-10,-1.3205172021957428e-10
dB/dt tg02,-7.66552495987221e-05,7.395662993940784e-05,4.6812464563194623e-11,7.803179792452867e-12,1.0758532462764977e-12,-5.512762480476814e-05,-2.385735529734123e-05,4.890888573438192e-06,-5.968520114293557e-12,-1.118827356860005e-12,2.0348595003033687e-12,0.012276583082026216,0.003016107676922164,-0.0007789718264021427,7.103907434468726e-10,1.614670436313592e-10,2.7146249896935496e-10,0.08131679487100116,0.10660393248855249,-0.13280711280690347,4.7186693080788354e-07,1.4991553247107878e-07,2.3452060902996066e-07,-1.6144316206828814e-05,-0.000980501473585294,0.0006840973939638988,-7.326565726220678e-10,-1.586752205382102e-10,-1.320237656773111e-10
dB/dt tg03,-4.9283721852999415e-05,5.432129586921332e-05,8.029999071941037e-11,7.796727764280229e-12,1.0815825715815043e-12,-3.557784792575714e-05,-1.940816189849542e-05,5.18076908993163e-06,-6.976246817836738e-12,-1.146359345709807e-12,2.034232481887506e-12,0.007453155655576216,0.0023910002663102272,-0.0008007470065520387,8.656758692831458e-10,1.6485328959967811e-10,2.711839853929996e-10,0.05203296426763898,0.15544785990105284,-0.14968184229749512,4.935393985313883e-07,1.5116644015399506e-07,2.3431546860585005e-07,-1.042464913272963e-05,-0.0007245715690235854,0.000698337212225849,-8.332728774871411e-10,-1.60150949745556e-10,-1.3198485271297282e-10
dB/dt tg04,-3.199339091866057e-05,2.8659099471788738e-05,1.731448710289187e-11,7.790088659526947e-12,1.0682527017067807e-12,-2.061995877662541e-05,-1.3421457134935328e-05,4.9884851984268644e-06,-5.06916669008327e-12,-1.0919220929752652e-12,2.028598204019689e-12,0.003926506178383915,0.00159475223253028,-0.0007422262024552184,5.722765788279449e-10,1.5807746589891352e-10,2.712208770133682e-10,0.029767108597312148,0.16789427915519098,-0.1546364612201205,4.5164364566711455e-07,1.484527368179685e-07,2.3441750420026993e-07,-6.0464369728333586e-06,-0.0004397882924586882,0.0006437442604217558,-6.426671147907263e-10,-1.5702435971745157e-10,-1.3207771250995072e-10
dB/dt tg05,-2.4140685835069728e-05,5.276903182385636e-06,-1.3164558525254066e-11,7.778822844424622e-12,1.0608660609568237e-12,-1.0538642066717727e-05,-7.878510928013173e-06,4.173145500540902e-06,-4.141915903846989e-12,-1.0645798829610375e-12,2.0231228145512116e-12,0.0016895016070700359,0.000883615867246297,-0.0005913162552924038,4.2977014927665863e-10,1.546073618399563e-10,2.710536257443028e-10,0.014869901164180143,0.14398978162187684,-0.13997101220436886,4.309323989048075e-07,1.4700092200445366e-07,2.3434739291608023e-07,-3.0908862418937746e-06,-0.00021606516867530185,0.000512469213735742,-5.499271555115492e-10,-1.553865167131501e-10,-1.3213647871947698e-10
dB/dt tg06,-2.1084931422615356e-05,-6.584041610562398e-06,3.882089314646941e-10,7.756307596632404e-12,1.1374897062594282e-12,-5.8576544810910656e-06,-4.750253219953054e-06,3.2713035703662074e-06,-1.6257661385580308e-11,-1.402839157373481e-12,2.036012455192251e-12,0.000741696865924465,0.000496685151056552,-0.00044214989327090795,2.2951514550695773e-09,1.9634779736109858e-10,2.6920423656786223e-10,0.008027181500841888,0.11383279386045508,-0.1172307614333717,6.941529042525047e-07,1.631024069035214e-07,2.3272276629594583e-07,-1.7158713001757416e-06,-0.00010772769176761447,0.0003851526319049449,-1.7601684976057862e-09,-1.7417775052639165e-10,-1.3162768513397575e-10
dB/dt tg07,-1.8964263010420527e-05,-1.1732172138215822e-05,1.5646008668219385e-10,7.75140364037624e-12,1.0910776445813826e-12,-3.549545829184226e-06,-3.0213461609518566e-06,2.4854026087553515e-06,-9.26096941115484e-12,-1.2058752082573876e-12,2.0220500092488997e-12,0.0003290712937167318,0.00029135020080332114,-0.0003199079265588739,1.2182294349013261e-09,1.7194712399225868e-10,2.698113301567275e-10,0.004702071333349299,0.08894917693343608,-0.09458138396298914,5.41388498574761e-07,1.5349208695381773e-07,2.3337774381801776e-07,-1.0368065142599302e-06,-5.612887251221558e-05,0.0002815290537856555,-1.0608431182487226e-09,-1.6305583283059056e-10,-1.3194467291019118e-10
dB/dt tg08,-1.6297120438700727e-05,-1.372562077623145e-05,-1.5155354530638771e-09,7.77685834215349e-12,7.902452312543535e-13,-1.9417893061593597e-06,-1.737866094928987e-06,1.614847573803145e-06,4.0677406744683354e-11,9.54388874680729e-14,1.9507851410185816e-12,8.776439267229233e-05,0.00014686414971324375,-0.00019133765860331484,-6.452305115868499e-09,1.1000073547823998e-11,2.7535618128531843e-10,0.0024331009907130065,0.06375375226183158,-0.06700084751142348,-5.486162460682563e-07,9.075786932171011e-08,2.386527123764819e-07,-5.635155212743522e-07,-2.4112973353526518e-05,0.0001725928812938011,3.939470546498718e-09,-9.016401812881122e-11,-1.3397733621667735e-10
dB/dt tg09,-1.3068490822972536e-05,-1.2658106248715079e-05,4.88343582883868e-10,7.629341423124493e-12,1.5332617355049036e-12,-1.017410634282266e-06,-9.605315043336282e-07,8.003680425501179e-07,-2.2412182000468536e-11,-3.1499005931539116e-12,2.1051181076681015e-12,-8.685963729289242e-06,6.719557432830843e-05,-7.74401735115103e-05,3.6608584410227792e-09,4.1180070530023146e-10,2.598321797796114e-10,0.0011776969681449308,0.04255273919793558,-0.038758701387396795,6.973928504575057e-07,2.462347852664063e-07,2.244841585136612e-07,-2.917726825408975e-07,-9.828211807386188e-06,7.60813157943163e-05,-2.3457807571387453e-09,-2.7125847523515606e-10,-1.2900962225177876e-10
dB/dt tg10,-1.0451187224742747e-05,-1.0655326792544782e-05,-1.7945797692417838e-08,6.8336200391318465e-12,1.9585758010427136e-12,-6.29126512799696e-07,-6.161263673988051e-07,3.0571240215355345e-07,6.417198563157689e-10,-4.983830644764794e-12,2.1902369421538086e-12,-2.7551810055842717e-05,3.6049240882720285e-05,-1.1588377094436341e-05,-8.92590437470219e-08,6.375574043204429e-10,2.5069279084338804e-10,0.0006797455756693596,0.030428864216586447,-0.020076662378547966,-1.7869189157765055e-05,3.347255757856361e-07,2.1620632452619715e-07,-1.782639542239768e-07,-5.499052201908297e-06,2.0590200393036537e-05,6.057043397587271e-08,-3.7272140991833965e-10,-1.2617816447690048e-10
dB/dt tg11,-8.43501685379857e-06,-8.797444238789515e-06,-9.496221419818167e-08,-2.195067154619148e-12,-1.04612926336805e-12,-4.3632064275065603e-07,-4.359320871399525e-07,2.1602876155939896e-08,3.4461967973927624e-09,8.533096175751642e-12,1.5295091840742432e-12,-2.7612818289016502e-05,2.169956837102562e-05,2.4770766230636687e-05,-4.869312265747118e-07,-1.0430347725777603e-09,3.0992125130371687e-10,0.0004473635093543347,0.02293926066787045,-0.008301974180097009,-9.459331025123072e-05,-3.039938999129853e-07,2.7129116675341276e-07,-1.223798121803626e-07,-3.912287530731726e-06,-9.460121883129365e-06,3.26216176481794e-07,3.9405358790425816e-10,-1.4625991713158183e-10
dB/dt tg12,-6.336224141816901e-06,-6.727720156832594e-06,-2.84548458355136e-07,-2.3404817781133696e-10,-1.95018358938265e-12,-2.857873772539192e-07,-2.882790257326792e-07,-1.8262403285489465e-07,1.3709902905783803e-08,2.3954569054879863e-11,1.4026428723461819e-12,-2.3243529017861114e-05,1.1163143885651847e-05,4.817283618444096e-05,-1.8359013248071057e-06,-3.2054713536105897e-09,3.176798088208679e-10,0.0002756506097408488,0.01620887656346832,0.0012253489338310173,-0.0004347965374688125,-7.824069306749564e-07,2.823240749873148e-07,-7.920474290513617e-08,-2.7788718261848665e-06,-2.9857584609119034e-05,1.2230930059801898e-06,1.5370951952503371e-09,-1.484403458218011e-10
dB/dt tg13,-4.47400452771073e-06,-4.823947911449194e-06,-5.827095707349813e-07,-2.2454555502268378e-09,4.7408857194081205e-12,-1.7809596104439943e-07,-1.7679091650035157e-07,-3.006054818039902e-07,4.03236585176423e-08,9.332876646791641e-11,6.850916505668286e-12,-1.790025707401617e-05,4.1861907019461585e-06,5.4762383275643504e-05,-5.08835035269419e-06,-1.3801506065534565e-08,-2.893619254577162e-10,0.00015957694763373402,0.010712564370100874,0.007207097557181352,-0.0014525263625962482,-1.8856054142347564e-06,-8.686173437205592e-08,-4.868645909576393e-08,-1.9235314517599577e-06,-4.2809730095924706e-05,3.3855857131601726e-06,7.890124613104422e-09,9.405099573229461e-11
dB/dt tg14,-3.2819670805812273e-06,-3.578934071769504e-06,-7.286423853968609e-07,-1.1640234490304006e-08,-9.167809738584007e-11,-1.2062747714989052e-07,-1.1597259346272392e-07,-3.7371506619594914e-07,6.609153849486472e-08,9.6834434557163e-10,1.6027488856545042e-11,-1.4004420323954231e-05,1.0268023160527242e-06,5.621403332743675e-05,-7.952755398606007e-06,-1.3067788227731302e-07,-1.928570776806915e-09,0.00010106428769529854,0.007436499451202343,0.010606232945284287,-0.0025947218656597127,-3.364187092915663e-05,-1.43065561996195e-07,-3.257806078440278e-08,-1.4620953941208455e-06,-5.1954103663846554e-05,5.3296297692293965e-06,6.850203642523832e-08,9.415158545400575e-10
dB/dt tg15,-2.4595222769378648e-06,-2.7039105907900714e-06,-6.696770446071914e-07,-2.7808446271731825e-08,-4.239329341109457e-10,-8.887384949951876e-08,-8.342905999705155e-08,-4.473779726404299e-07,8.049383352928044e-08,2.812304800117402e-09,7.512781816072895e-11,-1.0727874483177603e-05,-1.2789671052297146e-07,6.166824804865149e-05,-9.200501777756632e-06,-3.6766593778862975e-07,-1.0840383877460233e-08,7.120402083515429e-05,0.005428061673558062,0.013689267754743268,-0.0034200383092766458,-0.00010777958757999555,-1.9300188698765066e-06,-2.3772443710658176e-08,-1.274490031611579e-06,-6.0368029596981985e-05,6.254466335723279e-06,1.9057646127873922e-07,5.284063824750631e-09
dB/dt tg16,-1.5951646531415265e-06,-1.7742198805862243e-06,-4.251276746612417e-07,-4.88701390027365e-08,-1.7547491120895324e-09,-6.264596233210195e-08,-5.791258939387591e-08,-5.195666418882445e-07,7.793810115203205e-08,6.285514123106081e-09,5.183162908712996e-10,-6.96791439120881e-06,-5.044179871732526e-07,6.979031745529417e-05,-8.163551568750612e-06,-7.665009291542992e-07,-7.098796079471936e-08,4.897611320217229e-05,0.003623558583008357,0.016984338955180377,-0.0036553631041124084,-0.00027947160034366394,-2.131961284801883e-05,-1.6599516776196006e-08,-1.1527049322524282e-06,-6.719583487414018e-05,5.792450516674394e-06,4.00781842109009e-07,3.3187618008364e-08
dB/dt tg17,-8.724832517754581e-07,-9.967770326092132e-07,-1.0202282781410385e-07,-5.655139998252845e-08,-4.104805409411286e-09,-4.441294254916948e-08,-4.082138998251267e-08,-5.227126669720462e-07,4.66859387811165e-08,9.619112941355328e-09,1.6415891065540885e-09,-4.051636107716936e-06,-5.137921806596e-07,7.21757418821346e-05,-3.907064738865655e-06,-1.0659401494357196e-06,-2.116729026528972e-07,3.4787248315677364e-05,0.0023623133989776044,0.018212352840247067,-0.0025411687790144514,-0.000492549195565678,-7.803624993454541e-05,-1.1689034466732304e-08,-1.0022563163041203e-06,-6.464350263700032e-05,3.2716157442418e-06,5.760541973610453e-07,9.966003678824512e-08
dB/dt tg18,-4.4120186862591977e-07,-5.338467492613389e-07,9.589068657873139e-08,-4.3228690994171355e-08,-5.130344663554498e-09,-3.3312775488028594e-08,-3.0229648202679626e-08,-4.6530587987817783e-07,1.4591779655198869e-08,9.302352258845914e-09,2.821758095737057e-09,-2.5897340607651535e-06,-5.360719812561134e-07,6.564231935371567e-05,-1.212552658901707e-07,-9.110673305400572e-07,-3.354513913401829e-07,2.6078153539167657e-05,0.0016395495644021141,0.01693592581375547,-0.001097540718727359,-0.0005289076214684564,-0.00015104920385216973,-8.721246876118068e-09,-8.361801902346407e-07,-5.589458427362343e-05,8.806206106751017e-07,5.350017274253323e-07,1.6340287364152313e-07
dB/dt tg19,-1.8725346763162632e-07,-2.611043750379632e-07,1.8518403208686837e-07,-2.2015539021193676e-08,-4.779805247813119e-09,-2.5472264954700112e-08,-2.2443201868608758e-08,-3.862786746571203e-07,-8.176108374344005e-09,6.713710045693043e-09,3.6171309060826066e-09,-1.9042170669929583e-06,-6.145488351399903e-07,5.484087607952013e-05,2.230765984804573e-06,-5.209435890976793e-07,-3.967881830723479e-07,1.9541473515859513e-05,0.0011659126476643899,0.014505643639043869,8.35532810530331e-05,-0.00042905700119924393,-0.0002100993934371883,-6.62398993346507e-09,-6.74704879796058e-07,-4.558206617233047e-05,-7.310373722343678e-07,3.708809889128177e-07,2.025794491551526e-07
dB/dt tg20,6.50009014440288e-09,-5.017886589593502e-08,2.1381171096053093e-07,2.1662824700891938e-09,-2.8568307744730907e-09,-1.740010344854479e-08,-1.4277401806018005e-08,-2.751172762734097e-07,-2.3986679748196026e-08,2.4138195572545437e-09,3.6850609464260305e-09,-1.4695090266665254e-06,-7.067743434320998e-07,3.882241431096933e-05,3.4772661997729544e-06,-3.3918940036415592e-09,-3.5003849771103316e-07,1.2517936874085e-05,0.0007062365484862795,0.01068539313854692,0.0010289480152139954,-0.0001983770955774825,-0.000232722087803175,-4.46491126279672e-09,-4.7663969156995307e-07,-3.1921680866346696e-05,-1.8137258309117484e-06,1.2244840274572838e-07,2.008176747594486e-07
dB/dt tg21,9.628482135061827e-08,5.351249229308524e-08,1.774689229891976e-07,1.6458743945090106e-08,-1.8423418495885032e-10,-1.07635481326962e-08,-7.627648264007184e-09,-1.6535559502521848e-07,-2.5968941504112995e-08,-1.4255855150205755e-09,2.6440274030883057e-09,-1.2541961859709708e-06,-7.35284511950181e-07,2.26514099094836e-05,3.0822332444714808e-06,3.5070728770645375e-07,-1.8144655889163305e-07,6.643112663976141e-06,0.00034933851053182215,0.00661768920200682,0.0012896472073513732,5.50030699141436e-05,-0.00018140804788811696,-2.6947973659849446e-09,-2.9435177723644504e-07,-1.893688209426591e-05,-1.9250878515407717e-06,-8.610012467796346e-08,1.414587512434005e-07
