X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
132.500,0.000,0.000,6.507,23.057,0.0,1.0e-06,0.100
132.500,0.000,0.000,7.062,22.429,0.2,1.2e-04,0.502
132.500,0.000,0.000,10.248,14.716,0.4,1.2e-04,0.380
132.500,0.000,0.000,8.306,18.173,0.4,1.1e-04,0.410
132.500,0.000,0.000,8.028,25.714,0.3,1.0e-04,0.479
132.500,0.000,0.000,0.000,30.933,0.3,9.9e-05,0.504
