,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-0.0001306484698659168,8.617443109415373e-05,2.461665723372716e-11,1.0073546856336893e-11,1.2236274194431358e-12,-8.956778274127824e-05,-2.5942125183561207e-05,4.1700978564810494e-06,-6.777302241501419e-12,-1.166797045359757e-12,2.0798018552591375e-12,0.021136043932520537,0.003249930644335317,-0.0006578968022099216,7.96086161511726e-10,1.667012859133876e-10,2.7059484660656675e-10,0.13363590753892818,-0.02247152255135637,-0.10080894571472193,5.338708631917046e-07,1.5485287491274085e-07,2.3340777372023626e-07,-2.630742140554981e-05,-0.0011309337434848563,0.0005772747907612017,-8.645193208663644e-10,-1.6544977567573988e-10,-1.2953359144297425e-10
dB/dt tg02,-7.855687559634888e-05,7.343627449050126e-05,4.402209949484999e-11,1.0208734669568075e-11,1.2232702775908731e-12,-5.4647472415833476e-05,-2.3947197295710456e-05,5.0564297098919745e-06,-7.627085001495232e-12,-1.1882659231138077e-12,2.0792571496942785e-12,0.012191441173252597,0.0028937035199179937,-0.0007714549731259161,9.287391754822589e-10,1.6954528958825656e-10,2.7025165093972684e-10,0.08087378100765356,0.08893701443716456,-0.1321912947490902,5.543285516535439e-07,1.5556688708735985e-07,2.3322729715198547e-07,-1.6056530654657006e-05,-0.0009214773394957683,0.0006698227966121775,-9.532124431592436e-10,-1.6679489293597333e-10,-1.2946732043238925e-10
dB/dt tg03,-5.167330413020149e-05,5.373950578242613e-05,6.971957599628996e-11,1.0389950238614362e-11,1.2229371793277567e-12,-3.5254349736580914e-05,-1.963024791245855e-05,5.342543931990314e-06,-8.753817687014024e-12,-1.2169633380046194e-12,2.079205340015326e-12,0.007397119380538587,0.002311358093626477,-0.0007905511714686055,1.1045615145557848e-09,1.7334912306235643e-10,2.698415920494824e-10,0.051727541489443175,0.13630666880539913,-0.14887534164286945,5.815226364920039e-07,1.5655727680686134e-07,2.3300957245580873e-07,-1.0363929892983751e-05,-0.0006863727434328807,0.0006815787497271371,-1.0708418247480898e-09,-1.6861253427923723e-10,-1.2937585833387274e-10
dB/dt tg04,-3.42222125030952e-05,2.8125216811968887e-05,2.136193143021248e-11,1.0023731685478082e-11,1.2200938222966939e-12,-2.0441405608546756e-05,-1.3681895444148761e-05,5.128490599580373e-06,-6.620122302317286e-12,-1.1603905695870559e-12,2.0721340931677243e-12,0.0038988449675567624,0.001554878519443382,-0.0007297957127645618,7.719478609158178e-10,1.6569977344791396e-10,2.7012544616121786e-10,0.029604118051234227,0.1502909068326903,-0.15366760436117577,5.289613656216436e-07,1.5427817807807932e-07,2.3309339166044395e-07,-6.0136842730573405e-06,-0.0004208210346457674,0.000625767923887831,-8.47855562158863e-10,-1.6485057630891313e-10,-1.2959624155796335e-10
dB/dt tg05,-2.5842594689020973e-05,4.907538947683861e-06,-2.044979226769603e-12,9.836627123867482e-12,1.2172231798442406e-12,-1.0466157880189065e-05,-8.109084556770363e-06,4.273880843799399e-06,-5.581427456014569e-12,-1.1320208133758382e-12,2.0658800454545817e-12,0.0016821367475209166,0.0008718017217040586,-0.0005781601598229393,6.102747941195689e-10,1.618188650870155e-10,2.700703844211575e-10,0.014815113568826995,0.13045209114000808,-0.1389343870561843,5.030242112249102e-07,1.5301345337536042e-07,2.3300797860273805e-07,-3.0794622504275034e-06,-0.00020999847851806526,0.0004955970281148275,-7.392346671097803e-10,-1.6289201735955012e-10,-1.2971949641298885e-10
dB/dt tg06,-2.232409457633593e-05,-6.804956204699321e-06,3.060135526596355e-10,1.2086195001318718e-11,1.2232855412176905e-12,-5.835456968379138e-06,-4.938554096409244e-06,3.3378797690338585e-06,-1.9129146167443138e-11,-1.4840065877529176e-12,2.08687801205933e-12,0.0007433496108139316,0.0004969300025801218,-0.0004297133391017914,2.7235996483061056e-09,2.0895845910879502e-10,2.666249466908361e-10,0.00802397044911531,0.10393916580688793,-0.11622196133375291,8.333949909395341e-07,1.6615921179283888e-07,2.3138615122729896e-07,-1.7146961753263964e-06,-0.00010685824783243446,0.00037059161345656807,-2.15431541160064e-09,-1.8571488671261257e-10,-1.284695934274133e-10
dB/dt tg07,-1.986618627950032e-05,-1.1848685105185918e-05,1.2791007307491528e-10,1.077039224053633e-11,1.2173589991076482e-12,-3.5507706026795905e-06,-3.1742506893756955e-06,2.5260310782811433e-06,-1.1297846040287671e-11,-1.279036708483305e-12,2.068038999124499e-12,0.0003344242228416764,0.0002963219796242311,-0.0003087272744168975,1.5023994655925458e-09,1.8143797202711425e-10,2.6815856900205505e-10,0.004722114521720391,0.08175624635565248,-0.09363632931550728,6.416773852202267e-07,1.5824296399294265e-07,2.3207734853668676e-07,-1.0403163759572713e-06,-5.716413738534143e-05,0.00026943136742675654,-1.3357289022004822e-09,-1.722549449089747e-10,-1.2922126980017267e-10
dB/dt tg08,-1.688477943233519e-05,-1.3754465852389536e-05,-1.1703189993645452e-09,2.094604540562534e-12,1.1854728099185192e-12,-1.9556097741798535e-06,-1.8532291233144646e-06,1.629962940168679e-06,4.487115980201238e-11,7.514356742798262e-14,1.9651258648659787e-12,9.438838507929041e-05,0.0001535297990792143,-0.0001820892969705777,-7.243873588643925e-09,-1.8357719429619773e-13,2.79827434954431e-10,0.0024636885541389963,0.05910187047330306,-0.0661590233135035,-7.259345085765505e-07,1.0677886981907286e-07,2.3743270577100072e-07,-5.692377343708073e-07,-2.578495279778512e-05,0.00016359650335206162,4.558288892442078e-09,-8.388158143472307e-11,-1.341153703535168e-10
dB/dt tg09,-1.3411464170421569e-05,-1.2632642332032858e-05,1.9924599536610311e-10,2.3698094006007804e-11,1.2571041325771943e-12,-1.0333917188021205e-06,-1.0416500927884133e-06,7.952196214474805e-07,-2.2408454747106634e-11,-3.301450744769031e-12,2.198708068982151e-12,-2.931594681052097e-06,7.308262398215742e-05,-7.062344903524577e-05,3.628488018339027e-09,4.523696038027113e-10,2.4909036494475115e-10,0.0012066694002185793,0.03986480751618511,-0.0380643515423785,8.887909032406686e-07,2.3425260329273145e-07,2.2313468927513219e-07,-2.973125995933609e-07,-1.1221368219508244e-05,7.03022374621414e-05,-2.2674740363271407e-09,-3.0366828932114335e-10,-1.2201009996204565e-10
dB/dt tg10,-1.0661482488790424e-05,-1.0608990180080067e-05,-1.512849758426639e-08,3.57935139123566e-11,1.2962760358139338e-12,-6.428107019128128e-07,-6.758238046228854e-07,2.886003780156606e-07,7.326708489942425e-10,-5.229329537990258e-12,2.328984923379606e-12,-2.3093327046650297e-05,4.0660549659998507e-05,-6.549925942235032e-06,-1.0455073321833676e-07,7.105584893605038e-10,2.3120792559043905e-10,0.0007032075518827584,0.028758115906255634,-0.019463521300204803,-2.0522499054929903e-05,3.069883636895238e-07,2.1479546988206133e-07,-1.8279940781483184e-07,-6.496171956522776e-06,1.6615438419483476e-05,7.487486637048813e-08,-4.288848117331259e-10,-1.1509292152158967e-10
