X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
132.500,0.000,0.000,6.629,23.521,0.0,1.0e-06,0.100
132.500,0.000,0.000,6.740,20.505,0.2,1.2e-04,0.495
132.500,0.000,0.000,10.007,14.206,0.4,1.2e-04,0.379
132.500,0.000,0.000,8.366,16.986,0.5,1.1e-04,0.392
132.500,0.000,0.000,8.031,25.115,0.3,1.0e-04,0.475
132.500,0.000,0.000,0.000,30.941,0.3,9.9e-05,0.504
