,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,-0.00013585587204507042,8.637123775302101e-05,3.032133355065387e-11,1.7321673401089495e-11,1.5419207763910395e-12,-8.542820534783814e-05,-2.6231204456810728e-05,4.5517636596012915e-06,-1.1648465792299712e-11,-1.3489769232615541e-12,2.1790782341967542e-12,0.02038597536887865,0.0030230776219524864,-0.0006614148651112766,1.5601100804920613e-09,1.876964081940498e-10,2.7291615962379896e-10,0.1295663401014806,-0.031938745530091434,-0.10164497744169076,7.645534990338076e-07,1.6973938841510225e-07,2.347079822812226e-07,-2.550912206539002e-05,-0.0010106259723307643,0.0005666039011209739,-1.6185949147096745e-09,-1.8593177811392175e-10,-1.2727432264621957e-10
dB/dt tg02,-8.531980602193641e-05,7.291945448485825e-05,3.799268583042766e-11,1.767682150473836e-11,1.5349382172988315e-12,-5.203338531816533e-05,-2.4716866252250522e-05,5.476211606920098e-06,-1.2951236811257252e-11,-1.3604025244173346e-12,2.1782558017055617e-12,0.011728581071084964,0.0027410513112765523,-0.0007689623037774516,1.764997206568423e-09,1.8946039742353152e-10,2.725565701728708e-10,0.07826253618928146,0.06860715151299007,-0.13272290647775428,8.056331050349265e-07,1.6985248567822065e-07,2.345760607734717e-07,-1.5542019631210955e-05,-0.0008375917198538563,0.0006516734818501919,-1.7688448351553118e-09,-1.8682793859674554e-10,-1.2719947312888312e-10
dB/dt tg03,-5.826938586807806e-05,5.282552849358859e-05,4.8156182418211265e-11,1.8150856434469912e-11,1.5259567454084945e-12,-3.354611459416414e-05,-2.0497496927240703e-05,5.748697672305925e-06,-1.467923787867738e-11,-1.3758947423239376e-12,2.1778704401632596e-12,0.007105443559488759,0.0022141094813592273,-0.0007820880645677042,2.0366488706478314e-09,1.9183879374601838e-10,2.72124470973234e-10,0.0500150394133114,0.11239077946920632,-0.1489862425305806,8.60139549616955e-07,1.7003281298108163e-07,2.3442421339373192e-07,-1.00246612929834e-05,-0.0006314766445849678,0.0006580866065868011,-1.968132052841938e-09,-1.8805511602202463e-10,-1.270948466708195e-10
dB/dt tg04,-3.971502249468229e-05,2.7041465169906223e-05,2.8980362108998367e-11,1.7215219801111947e-11,1.5389087714926026e-12,-1.9467771304742103e-05,-1.4465924413161805e-05,5.475426163548093e-06,-1.1403417634919683e-11,-1.3438710829790862e-12,2.170944962805126e-12,0.003745045863460527,0.0015094079831494804,-0.000715001305098855,1.5219496563312574e-09,1.8683625216974682e-10,2.7246503033194104e-10,0.028642086978887496,0.1270273991985741,-0.15320605732334938,7.556274725226894e-07,1.6924529998283817e-07,2.344424350793007e-07,-5.821206597611137e-06,-0.0003935193520216365,0.0005984693131818499,-1.5898312734576509e-09,-1.8536058633349268e-10,-1.2735780234909738e-10
dB/dt tg05,-2.979878036339818e-05,3.997440420677129e-06,1.9678654357272466e-11,1.674644142246752e-11,1.5436330694491695e-12,-1.0003641586338028e-05,-8.714617296931851e-06,4.519043891771158e-06,-9.807561386971681e-12,-1.3271986262124802e-12,2.164568687119951e-12,0.0016212982680313705,0.0008629369499926731,-0.0005590149810244293,1.2714400584568284e-09,1.842024012269267e-10,2.7244504802714415e-10,0.01438187190687587,0.11183426427031683,-0.13788558038189697,7.043830828162573e-07,1.6867747841820217e-07,2.3434281664362827e-07,-2.9910180396697737e-06,-0.0002016593703643558,0.0004682506936926593,-1.4054157956992312e-09,-1.8390331598961734e-10,-1.2751057989978092e-10
dB/dt tg06,-2.5138906433441664e-05,-7.452009767388708e-06,1.4151908439313184e-10,2.2566384310567846e-11,1.4478528662587174e-12,-5.61325748363461e-06,-5.401513067883141e-06,3.4965472853958695e-06,-3.058635404707152e-11,-1.5215921973740986e-12,2.1830073060092814e-12,0.0007237642224091538,0.0005035147342479983,-0.00040965861413752477,4.537152359487171e-09,2.1429731413316273e-10,2.686933092395646e-10,0.007839793036426674,0.09000064153082815,-0.11483999431199828,1.3638137824121887e-06,1.7215632405180195e-07,2.3331651406921012e-07,-1.675680999745198e-06,-0.00010628176591692481,0.0003459580201315041,-3.8030966862523215e-09,-1.9978193336235084e-10,-1.260555308329353e-10
dB/dt tg07,-2.1897537934606203e-05,-1.227401056692008e-05,6.978620928197185e-11,1.9181760870482135e-11,1.4997907797708489e-12,-3.445048787372205e-06,-3.5369139682188994e-06,2.620095942477581e-06,-1.8489104954160558e-11,-1.4067974504078955e-12,2.165188848712276e-12,0.0003330538848543216,0.0003085653768870884,-0.0002894881187063562,2.634062813833826e-09,1.965071574820989e-10,2.7040649364575314e-10,0.004656989424132101,0.07145393163408705,-0.09209491957559487,9.801525581175434e-07,1.6974911163813977e-07,2.3363887840940729e-07,-1.0252093148515718e-06,-5.943940165844972e-05,0.00024828703628077296,-2.403492689820156e-09,-1.9027316221368322e-10,-1.2695405572831178e-10
dB/dt tg08,-1.8204512749937917e-05,-1.3965839091504076e-05,-5.135743533748801e-10,-3.196397588744028e-12,1.8551077226624773e-12,-1.9242189281817553e-06,-2.1198708588904965e-06,1.66166610673886e-06,7.232245399963696e-11,-6.536777175249594e-13,2.0705450726543523e-12,0.00010254939941293183,0.0001671075652474137,-0.00016513130283172487,-1.1742421730701017e-08,7.981604220189537e-11,2.832656218269162e-10,0.0024703673451644307,0.052327097208566375,-0.06455891027233036,-1.835898244130621e-06,1.5507226512790524e-07,2.366728491401035e-07,-5.688533105485998e-07,-2.8967338898740016e-05,0.00014724698696262693,8.26631666203514e-09,-1.2831029646868437e-10,-1.3272457672527345e-10
dB/dt tg09,-1.4184570222759068e-05,-1.2685497083405712e-05,-7.414325058282602e-10,5.2617571355614796e-11,9.549106219579223e-13,-1.0349912220775242e-06,-1.2269342546818035e-06,7.787931384632212e-07,1.8516625020425982e-11,-2.5265307097080927e-12,2.2818567219218972e-12,6.9463551809799525e-06,8.448570230419146e-05,-5.733814693907533e-05,-4.248331763303966e-09,3.698690246351394e-10,2.495669683270374e-10,0.001238938960996825,0.03589011585775065,-0.03657410499203025,5.846026412232669e-07,1.903862127126279e-07,2.281633383658946e-07,-3.025467400305242e-07,-1.387313687978912e-05,5.9272227915486076e-05,4.103867731369842e-09,-2.819281294212409e-10,-1.1852733445888512e-10
dB/dt tg10,-1.113978321909926e-05,-1.0586746341920611e-05,-1.1847334516869225e-08,8.459003756701496e-11,4.3629825876940244e-13,-6.518495159082736e-07,-8.117763327869426e-07,2.4490831320351185e-07,1.4353057594726775e-09,-3.599101394592719e-12,2.3990969378177848e-12,-1.4713902561948536e-05,4.948456050129972e-05,3.731088179417202e-06,-2.2686168378137407e-07,5.359509763327933e-10,2.2999504325648115e-10,0.0007359245374143637,0.026259403081807263,-0.018066732954096373,-4.1552265967469434e-05,2.103878721018994e-07,2.2316190899280357e-07,-1.8848329486433094e-07,-8.439567144755248e-06,8.645096813569425e-06,1.793738871648777e-07,-3.6982210656770443e-10,-1.1042165404499873e-10
