time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,2.963607356e-03,2.980864000e-03,4.019968000e-06,2.682777600e-04,1.521792540e+01,1.518000000e+01
6.070000e-06,1.861840116e-03,1.838112000e-03,2.400697600e-06,1.654300800e-04,1.536879266e+01,1.550000000e+01
7.080000e-06,1.241276267e-03,1.238003200e-03,1.685132800e-06,1.114202880e-04,1.558169724e+01,1.562000000e+01
8.520000e-06,7.601777268e-04,7.801152000e-04,1.028608000e-06,7.021036800e-05,1.586985922e+01,1.561000000e+01
1.053000e-05,4.306346041e-04,4.542144000e-04,6.460288000e-07,4.087929600e-05,1.628530602e+01,1.572000000e+01
1.255000e-05,2.715781192e-04,2.889024000e-04,3.946496000e-07,2.600121600e-05,1.652899437e+01,1.587000000e+01
1.456000e-05,1.881294283e-04,2.003424000e-04,3.164544000e-07,1.803081600e-05,1.648196713e+01,1.581000000e+01
1.744000e-05,1.246142783e-04,1.284448000e-04,1.748633600e-07,1.156003200e-05,1.605559805e+01,1.574000000e+01
2.146000e-05,8.189094628e-05,7.966464000e-05,1.109164800e-07,7.169817600e-06,1.503288621e+01,1.531000000e+01
2.549000e-05,5.972316195e-05,5.520896000e-05,8.966208000e-08,4.968806400e-06,1.392742745e+01,1.468000000e+01
2.950000e-05,4.622636318e-05,4.119680000e-05,8.032064000e-08,3.707712000e-06,1.295048345e+01,1.398000000e+01
3.528000e-05,3.367959268e-05,2.962496000e-05,4.899008000e-08,2.666246400e-06,1.187017107e+01,1.293000000e+01
4.330000e-05,2.309012786e-05,2.098412800e-05,4.710080000e-08,1.888571520e-06,1.085138336e+01,1.157000000e+01
5.140000e-05,1.660524677e-05,1.606675200e-05,3.736576000e-08,1.446007680e-06,1.015812934e+01,1.038000000e+01
5.941000e-05,1.253847645e-05,1.294156800e-05,3.101568000e-08,1.164741120e-06,9.623212133e+00,9.420000000e+00
7.095000e-05,8.834965911e-06,9.942336000e-06,2.296262400e-08,8.948102400e-07,9.040488693e+00,8.360000000e+00
8.707000e-05,6.299135372e-06,7.449536000e-06,1.847820800e-08,6.704582400e-07,8.052813181e+00,7.200000000e+00
1.031600e-04,4.970637839e-06,5.814784000e-06,1.496729600e-08,5.233305600e-07,7.108678214e+00,6.400000000e+00
1.192200e-04,4.148767209e-06,4.707456000e-06,1.711110400e-08,4.236710400e-07,6.300687190e+00,5.790000000e+00
1.423300e-04,3.227360682e-06,3.555520000e-06,1.150361600e-08,3.199968000e-07,5.544427909e+00,5.200000000e+00
1.745400e-04,2.251880883e-06,2.535571200e-06,1.112838400e-08,2.282014080e-07,5.016420458e+00,4.630000000e+00
