X,Z,thk(m),rho(Ohmm),mpa(rad),tau_p(s),c()
106.875,402.42,6.932,16.285,0.0,1e-06,0.1
106.875,402.42,8.755,26.975,0.2,0.00011,0.469
106.875,402.42,7.317,13.69,0.4,0.00013,0.374
106.875,402.42,8.062,16.152,0.5,0.00012,0.364
106.875,402.42,8.019,26.064,0.3,0.0001,0.481
106.875,402.42,0.0,31.608,0.3,9.9e-05,0.506
