X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
107.500,0.000,0.000,7.263,15.926,0.0,1.0e-06,0.100
107.500,0.000,0.000,7.411,24.882,0.1,1.1e-04,0.441
107.500,0.000,0.000,5.753,13.016,0.3,1.3e-04,0.412
107.500,0.000,0.000,9.889,14.689,0.5,1.2e-04,0.432
107.500,0.000,0.000,8.109,21.333,0.4,1.1e-04,0.448
107.500,0.000,0.000,0.000,31.002,0.3,9.9e-05,0.504
