,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,3.2131417820429297e-06,4.467271271831707e-05,1.5787651241467676e-08,4.638065290665417e-11,4.35933089963638e-12,-0.0002468988661071198,-6.97093164905798e-06,3.68175919330788e-06,3.133689554831833e-10,-3.0152245135436413e-12,2.0377457816478093e-12,0.044171959220934386,0.0012674936167551885,-0.00033892331944749464,-6.486954144438903e-08,3.713875512667173e-10,3.0351129066633206e-10,0.25856358624399084,-0.0742558464261824,-0.04294506316709009,-5.560925827041774e-06,2.841309756114267e-07,2.67708749709352e-07,-5.057829035117831e-05,-0.00034611198110487163,0.0002183583013728494,6.324678924900407e-08,-3.810400787655113e-10,-1.5468464778740804e-10
dB/dt tg02,9.605597752785055e-06,4.009712207757654e-05,4.190096237906784e-09,4.746550320613516e-11,4.336756244334286e-12,-0.00015271489427456318,-9.565091606040764e-06,4.546972460524008e-06,4.424868900918115e-11,-3.0249397147057466e-12,2.0363678281124235e-12,0.02614001780615856,0.0015161777815403679,-0.00040447239613531624,-1.0329685365202592e-08,3.731274572631797e-10,3.031835115407541e-10,0.15933371628422308,7.17508582810501e-05,-0.06030894519866139,4.083278210173723e-07,2.83988883476268e-07,2.676056395567872e-07,-3.136946204027411e-05,-0.00036578793517200875,0.0002551609224732096,1.0499769275822878e-08,-3.820715942490599e-10,-1.5462092690989067e-10
dB/dt tg03,9.458073552560776e-06,3.064299860493995e-05,1.1644847634538859e-08,4.8913514005685964e-11,4.307833438610718e-12,-9.985548671287923e-05,-9.353031555133496e-06,4.824148123345549e-06,3.079472963950045e-10,-3.038486192531484e-12,2.0352677317931283e-12,0.01633771378773284,0.0014024665774933455,-0.0004149003576496912,-5.9235284469455205e-08,3.7553090791582427e-10,3.0279949205195405e-10,0.10369050133668545,0.038621052477784426,-0.07128736729038099,-7.1962921870682325e-06,2.838751447745972e-07,2.674923629973397e-07,-2.05556458805749e-05,-0.0003161819757344852,0.00025706908304789854,5.6634731975005194e-08,-3.8351619907145343e-10,-1.5453286825701663e-10
dB/dt tg04,5.349655840112806e-06,1.7256894933326724e-05,1.459113771067281e-07,4.606882254010766e-11,4.351598161066838e-12,-5.908087741838817e-05,-7.642760713324791e-06,4.557612091742364e-06,3.855402682127853e-09,-3.0053839781238518e-12,2.0296645577512283e-12,0.009065260270146227,0.0010875855618694536,-0.0003744263288494308,-7.563811540511656e-07,3.699755381462336e-10,3.02982909325533e-10,0.060849088134478535,0.060142244584425304,-0.07674615240238344,-9.431086018729656e-05,2.833840373091689e-07,2.6738333704766645e-07,-1.2186725334048046e-05,-0.00022812188643326267,0.0002264389483791141,7.253719996267274e-07,-3.799202598278467e-10,-1.5473703515028657e-10
dB/dt tg05,-8.074724815928256e-07,4.29519227278967e-06,6.683957784402208e-07,4.464377267879352e-11,4.3685299564459525e-12,-3.1383428699831847e-05,-5.29747662478141e-06,3.5181595228060234e-06,2.4298576924036102e-08,-2.9864057171384677e-12,2.0239648472143123e-12,0.004354318551632478,0.0007109934325114721,-0.00026962479782154987,-4.566362894910417e-06,3.668738002513257e-10,3.028569037997501e-10,0.03186667392103217,0.06110853955730558,-0.07043806774214956,-0.0006760142581234492,2.828622711704955e-07,2.6718646151093226e-07,-6.4844068352249665e-06,-0.00013908429226313466,0.0001569886904917292,4.306129115804531e-06,-3.778380636128918e-10,-1.5485150278692963e-10
dB/dt tg06,-4.2786457863460314e-06,-2.350929453970442e-06,1.5875856580102363e-06,6.236866273387363e-11,4.053647359278836e-12,-1.8219974041193734e-05,-3.676308542043729e-06,2.290531119670534e-06,7.471644076099858e-08,-3.1719599423044295e-12,2.0340420680763295e-12,0.002253088829633256,0.00046705910601794516,-0.00015866139017621202,-1.3627595973608815e-05,3.987983121664379e-10,2.998724557438106e-10,0.018179859374986604,0.05323334507284566,-0.056118617886713316,-0.0022387231511365544,2.836094125775777e-07,2.6674385033541987e-07,-3.765448050121084e-06,-8.700852735910108e-05,8.743444739590722e-05,1.2713127739624315e-05,-3.9782166060415073e-10,-1.536804002125435e-10
dB/dt tg07,-5.572716051147564e-06,-5.124370515935e-06,2.5054714678943e-06,5.2066573884764785e-11,4.224345211786544e-12,-1.148149616412128e-05,-2.644575272231641e-06,1.2014516252616944e-06,1.4852611341014675e-07,-3.058397949254981e-12,2.021050109627646e-12,0.0012548922265639773,0.00031873425325315373,-6.550812578024991e-05,-2.6381726893662046e-05,3.794509726889446e-10,3.010789418818744e-10,0.011231797425616568,0.044770193284768396,-0.039942032636347984,-0.004718667857970356,2.824489680856788e-07,2.6666546602373255e-07,-2.36972381045993e-06,-5.7558988983005685e-05,3.179289636664116e-05,2.444447619479393e-05,-3.855249852214146e-10,-1.543886878223543e-10
dB/dt tg08,-5.595045098342334e-06,-6.012695634730556e-06,3.3302766939560225e-06,-1.6069225262971435e-11,5.393666681372152e-12,-6.563445312268095e-06,-1.7520037919961383e-06,6.978578152017556e-08,2.7338664774440374e-07,-2.325824601666442e-12,1.9584398967511563e-12,0.000588630358768419,0.00019610090979331888,2.6839551998216496e-05,-4.697852377314838e-05,2.540929867908687e-10,3.107841341983753e-10,0.006222594910704508,0.03482721739453316,-0.01913428698770208,-0.009278037176302587,2.771884871243386e-07,2.6725126139962976e-07,-1.3497461793569393e-06,-3.468008573247477e-05,-1.9519768182428364e-05,4.324817772549185e-05,-3.064185409965984e-10,-1.589850685328393e-10
dB/dt tg09,-4.584297345452638e-06,-5.303956373541557e-06,3.3460111264500012e-06,1.5389113906568141e-10,2.4343434170191065e-12,-3.5065780443491233e-06,-1.0760485188601892e-06,-7.44116527463288e-07,4.171803743071242e-07,-4.132243595337252e-12,2.089429374925606e-12,0.00022866562523249603,0.00010871941924349433,8.772402184782123e-05,-6.906197647608236e-05,5.640900385379169e-10,2.847566015832715e-10,0.003175442248787848,0.024994950562529473,0.0005205567568808426,-0.015117705853172835,2.879293912613749e-07,2.6474900794610683e-07,-7.161505975996041e-07,-1.9380479741207098e-05,-4.9665251260530394e-05,6.341365506700505e-05,-5.013292812660779e-10,-1.4762960812751557e-10
dB/dt tg10,-3.634486871601954e-06,-4.363084855042999e-06,2.52178447774525e-06,2.5133199406775793e-10,7.304724944611688e-13,-2.094637404113723e-06,-6.981150962766341e-07,-9.77596503806684e-07,4.940424472630903e-07,-5.164974303639248e-12,2.160571621390757e-12,8.850772343478835e-05,6.297233907897506e-05,9.94828487217596e-05,-7.912702892715054e-05,7.413820869231169e-10,2.6954380014209733e-10,0.001807423099619362,0.018349161336035175,0.010301002685184774,-0.018844483372133482,2.936692795808522e-07,2.631201342942119e-07,-4.2455648375174363e-07,-1.1641614441844012e-05,-5.300800031983487e-05,7.277858831937499e-05,-6.127145215871999e-10,-1.4114522379400345e-10
