time(s),signal_pred(V/m2),signal_obs(V/m2),err_obs(V/m2),err_scl(V/m2),rhoa_pred(V/m2),rhoa_obs(V/m2)
5.070000e-06,1.924458731e-03,2.204422400e-03,3.243264000e-06,1.543095680e-04,2.029380542e+01,1.856000000e+01
6.070000e-06,1.124893530e-03,1.208352000e-03,1.732627200e-06,8.458464000e-05,2.150438671e+01,2.051000000e+01
7.080000e-06,7.119817932e-04,7.360320000e-04,1.167942400e-06,5.152224000e-05,2.257084427e+01,2.209000000e+01
8.520000e-06,4.188842195e-04,4.067200000e-04,5.885632000e-07,2.847040000e-05,2.361133273e+01,2.409000000e+01
1.053000e-05,2.288857759e-04,2.099462400e-04,3.261632000e-07,1.469623680e-05,2.481928909e+01,2.629000000e+01
1.255000e-05,1.402369716e-04,1.275264000e-04,2.136460800e-07,8.926848000e-06,2.568036939e+01,2.738000000e+01
1.456000e-05,9.471716369e-05,8.748416000e-05,1.613235200e-07,6.123891200e-06,2.604320389e+01,2.747000000e+01
1.744000e-05,6.081189916e-05,5.945984000e-05,1.112051200e-07,4.162188800e-06,2.590275634e+01,2.630000000e+01
2.146000e-05,3.901167711e-05,4.067200000e-05,9.202368000e-08,2.847040000e-06,2.464543847e+01,2.396000000e+01
2.549000e-05,2.858517981e-05,3.067456000e-05,7.732928000e-08,2.147219200e-06,2.276174119e+01,2.171000000e+01
2.950000e-05,2.272469545e-05,2.436384000e-05,6.798784000e-08,1.705468800e-06,2.079124126e+01,1.984000000e+01
3.528000e-05,1.759509130e-05,1.859628800e-05,3.783808000e-08,1.301740160e-06,1.829955442e+01,1.764000000e+01
4.330000e-05,1.333916058e-05,1.377075200e-05,3.579136000e-08,9.639526400e-07,1.564409092e+01,1.532000000e+01
5.140000e-05,1.061700712e-05,1.071641600e-05,3.261632000e-08,7.501491200e-07,1.368703008e+01,1.360000000e+01
5.941000e-05,8.758474844e-06,8.656576000e-06,3.177664000e-08,6.059603200e-07,1.222355639e+01,1.232000000e+01
7.095000e-05,6.821432304e-06,6.617728000e-06,1.640524800e-08,4.632409600e-07,1.074182593e+01,1.096000000e+01
8.707000e-05,5.151097430e-06,4.878016000e-06,1.669913600e-08,3.414611200e-07,9.208772460e+00,9.550000000e+00
1.031600e-04,3.983522933e-06,3.718208000e-06,1.541075200e-08,2.602745600e-07,8.239206521e+00,8.630000000e+00
1.192200e-04,3.103244617e-06,2.931008000e-06,1.900563200e-08,2.051705600e-07,7.646393127e+00,7.940000000e+00
1.423300e-04,2.131202734e-06,2.162700800e-06,9.491008000e-09,1.513890560e-07,7.311478947e+00,7.240000000e+00
1.745400e-04,1.270836071e-06,1.487545600e-06,8.105536000e-09,1.041281920e-07,7.345666112e+00,6.610000000e+00
