X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
95.000,0.000,0.000,6.230,19.080,0.0,1.0e-06,0.100
95.000,0.000,0.000,8.053,69.379,0.1,9.2e-05,0.493
95.000,0.000,0.000,5.462,24.708,0.2,1.2e-04,0.509
95.000,0.000,0.000,9.280,15.201,0.5,1.2e-04,0.403
95.000,0.000,0.000,8.367,16.933,0.5,1.1e-04,0.388
95.000,0.000,0.000,0.000,28.908,0.3,1.0e-04,0.495
