,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.060021420685475e-06,3.9383377082530093e-07,1.2942977457865364e-07,6.9982836920455e-08,-1.708395451210051e-06,-7.656102180539646e-08,-9.243822017245532e-11,-3.8357820316954107e-10,-1.1150716777605578e-09,-7.811777466205856e-09,-3.3825350910358427e-07,0.00019526465973066312,-1.6257833032273936e-05,-1.7881950383840626e-05,-1.8122911315884762e-05,-0.00021288326133443342,0.0069050146033282555,0.1425604269048333,0.11201222323427325,0.1332059946547153,0.15026173361571396,0.7999524316916442,0.724562964721009,-4.295582499196607e-05,1.839387374908053e-05,2.470969058110031e-05,3.127263766147526e-05,0.00028280856425470747,-0.0028242823629655287
dB/dt tg02,5.963805975128414e-06,1.7253726103667146e-06,1.2446805839157389e-06,7.457816983505686e-07,-4.368119786129766e-06,-4.1576390668724524e-08,3.7393058455761087e-10,3.9211561427340315e-10,2.7124577434255025e-10,5.051705525111863e-09,-2.4456892574501777e-07,8.077500554898737e-05,-1.779067060748977e-05,-2.224503251029422e-05,-2.906092749747265e-05,-0.00033515857942559697,0.0049750354308036645,0.0752768762029353,0.08383724364889691,0.10002278961917238,0.11271238503301964,0.5530207976434133,0.524761644739505,-2.328414220472609e-05,1.5302586948961033e-05,2.2386270927739714e-05,3.242410401268478e-05,0.0003119976952912209,-0.0020436830315360833
dB/dt tg03,4.440607510441337e-06,1.92235347424286e-06,1.4027622765931995e-06,7.667425866330051e-07,-4.964810256448066e-06,-1.9356138560034877e-08,5.532927058274088e-10,7.196063632467097e-10,9.084638720454917e-10,1.0156798624888031e-08,-1.602201031711602e-07,1.7064566948256674e-05,-1.585443340785841e-05,-2.0817666103953568e-05,-2.9322695537386856e-05,-0.000316895797412334,0.0032457702067320553,0.03321423112150095,0.05553361847151397,0.06592524748680781,0.07356521407677612,0.3116009240580517,0.34441482592012596,-1.0798113558863455e-05,1.0842989283666078e-05,1.685472909190127e-05,2.6392235768886044e-05,0.0002555159822918627,-0.0013400594760330513
dB/dt tg04,2.90049016462769e-06,1.4471849540449984e-06,1.0147821103343967e-06,4.613698766189797e-07,-4.075405699274823e-06,-8.050733668799252e-09,5.159991941439265e-10,7.016638725906371e-10,9.579999442072682e-10,9.495011500561452e-09,-9.530775581170707e-08,-6.961343303038864e-06,-1.1835044316594786e-05,-1.572385978600287e-05,-2.2567785331807295e-05,-0.0002182789016094225,0.0019215856647979812,0.01246951165433496,0.031108386681351047,0.03620352074222527,0.039458180917758996,0.12332779747625325,0.20527851738114944,-4.455104456897917e-06,6.312214330250858e-06,1.0297581911579491e-05,1.7000795980249774e-05,0.00015992374455424505,-0.0007979404706533546
dB/dt tg05,1.961874416325353e-06,1.0313406519755596e-06,6.944028706977019e-07,2.586849169228823e-07,-3.0572331492804666e-06,-3.6383379547759997e-09,4.2586604091530367e-10,5.846175115765314e-10,8.126283740403657e-10,7.465935237088593e-09,-6.109143748160161e-08,-1.2536585039682235e-05,-8.631542521200748e-06,-1.1407716313887203e-05,-1.6338726064433296e-05,-0.00014176759231977496,0.0012266009524502723,0.00469851183866525,0.01698278325842139,0.019114468109263368,0.020177088366611164,0.034281230077612974,0.1317882286197428,-1.985829431708257e-06,3.628786849212047e-06,6.16313942512115e-06,1.0600056003680573e-05,9.668456621498471e-05,-0.000511897915893541
dB/dt tg06,1.3737626281304647e-06,7.331428666674011e-07,4.74028269466932e-07,1.3874575175466984e-07,-2.2508743089805405e-06,-1.7479428636203013e-09,3.4066117688663313e-10,4.67418898062873e-10,6.517806475466029e-10,5.626564701512397e-09,-4.160085629175033e-08,-1.2722926863802908e-05,-6.3124354740258985e-06,-8.242808738169895e-06,-1.1698000226540968e-05,-9.145116681962615e-05,0.0008321587992350997,0.0015647930575888554,0.008671871313915289,0.009199688107458956,0.009226558140995182,-0.006617750405276769,0.08985556197428299,-9.322100483315417e-07,2.0588636255862476e-06,3.6515234942396345e-06,6.548034974359613e-06,5.815681860091018e-05,-0.0003488236340580442
dB/dt tg07,8.605375782574691e-07,4.5211188352929526e-07,2.743505192457208e-07,4.5259200452729726e-08,-1.455081734151183e-06,-6.866164817274186e-10,2.440329726579807e-10,3.32510687715751e-10,4.619794525707785e-10,3.6947366415913383e-09,-2.5836077422759347e-08,-1.054004676857991e-05,-4.076255197892064e-06,-5.202902181312937e-06,-7.255360326907441e-06,-4.9389247552225515e-05,0.0005142763636899418,1.3333356519184826e-05,0.0021954188722352677,0.0016681109844631475,0.001155913642638787,-0.027774196697045887,0.05588280217142421,-3.456011043867462e-07,8.5499579714203e-07,1.658188524854549e-06,3.2148076531792087e-06,2.7909387239121218e-05,-0.00021681234016597838
dB/dt tg08,4.851742632070801e-07,2.414865075144575e-07,1.333021615590449e-07,-5.2960447799821375e-09,-8.238332099804938e-07,-2.4378055424877153e-10,1.5593247259346906e-10,2.0949739568148438e-10,2.8824948899469754e-10,2.1073186908672896e-09,-1.499331067325645e-08,-7.464623618039114e-06,-2.3030613870545974e-06,-2.8341748471753894e-06,-3.848131304191969e-06,-2.207280535008121e-05,0.00029663554393872735,-0.00042755558594053067,-0.0015468513283297123,-0.002451311674436491,-0.003019125529837784,-0.0302067135581449,0.032471934125394904,-1.063033638995846e-07,1.763517002831557e-07,4.750824168153707e-07,1.1315124630127784e-06,1.0066291475021712e-05,-0.00012592585388469514
dB/dt tg09,2.9410374860667063e-07,1.3879910018404797e-07,7.034242265475577e-08,-1.7328192449787084e-08,-4.939381759975244e-07,-9.60322134098806e-11,1.0293980625872749e-10,1.3633429029408568e-10,1.859801813894811e-10,1.2683243053596357e-09,-9.590830339014531e-09,-5.407759683995422e-06,-1.3601030520651584e-06,-1.614334178340674e-06,-2.142866162198753e-06,-1.0843868639055675e-05,0.00018870863174269364,-0.0004675786952344772,-0.002674756004726367,-0.0035071950761977238,-0.003925213851244753,-0.024530455064633274,0.02078708111974954,-2.9793389934350926e-08,-2.8370305492660848e-08,7.771960963145919e-08,3.6089992830982217e-07,3.86011028798011e-06,-8.059782512270928e-05
dB/dt tg10,1.9001679293748086e-07,8.53910017352634e-08,4.020967252256323e-08,-1.79040025987349e-08,-3.1407209126728916e-07,-4.417131735074028e-11,7.04967212424107e-11,9.212137493926576e-11,1.2481727257221353e-10,8.074286935313146e-10,-6.632096829331267e-09,-4.050342304408555e-06,-8.418532257280757e-07,-9.65441396314916e-07,-1.2584451512905193e-06,-5.906096466463027e-06,0.00012986118618302646,-0.0004132466281268167,-0.002797563352094677,-0.0034597738971708825,-0.0037320714814063232,-0.01852551826542257,0.014379378530689383,-5.201472305786639e-09,-6.886621737668677e-08,-3.419782478136278e-08,9.126833017187962e-08,1.707108917137781e-06,-5.575452391884323e-05
