X,Y,Z,depth(m),rho(Ohmm),mpa(rad),tau_p(s),c()
90.000,0.000,0.000,3.735,300.000,0.0,1.0e-06,0.081
90.000,0.000,0.000,2.753,3276.477,0.5,4.0e-05,0.819
90.000,0.000,0.000,2.743,3132.330,0.6,4.7e-05,0.812
90.000,0.000,0.000,2.755,2954.217,0.7,5.8e-05,0.796
90.000,0.000,0.000,5.000,2087.237,0.9,7.8e-05,0.780
90.000,0.000,0.000,0.000,331.873,0.0,1.0e-06,0.023
