,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.046477912067672e-06,2.2894734445316265e-07,1.0667483466188763e-07,1.7626623481090752e-07,-1.7486933295282685e-06,-7.694873101067001e-08,1.0153206167599802e-11,-4.210686608956049e-10,-1.2034032682888097e-09,-7.491297872310812e-09,-3.347404608064699e-07,0.00020482731834947635,-1.92508081505403e-05,-1.697881366188948e-05,-1.3607979954341202e-05,-0.0002140515861888126,0.0067238737423297185,0.14363476187379212,0.14238973230588536,0.13266415500280695,0.13118344203461427,0.7952197422926713,0.7166767483023305,-4.532948104972624e-05,2.189002420457155e-05,2.4250983362147607e-05,2.6746204625950313e-05,0.0002814749268598618,-0.0027167427746054022
dB/dt tg02,5.931092914756538e-06,1.5173765942402612e-06,1.1977204216515696e-06,8.68446803374322e-07,-4.355161993349131e-06,-4.1776448346550044e-08,5.055707941167007e-10,3.649308751913177e-10,1.2591967319909002e-10,5.090247556673834e-09,-2.4196917934670835e-07,8.567729197380805e-05,-2.0623311575609618e-05,-2.1597794959830873e-05,-2.4664866081115238e-05,-0.0003325723604191896,0.004842740979323169,0.07592215243784453,0.10704280016205465,0.1003707344572656,0.09938742014025441,0.5487517555349652,0.5189170374767785,-2.456766877246119e-05,1.817099153035224e-05,2.2187205931559182e-05,2.855687615348026e-05,0.0003087976839200804,-0.001965411370632246
dB/dt tg03,4.407870971128138e-06,1.7233698793285516e-06,1.351601506641448e-06,8.787775728609735e-07,-4.924936508810921e-06,-1.944516913945544e-08,6.834430244988328e-10,7.036490784188237e-10,7.597455942966433e-10,1.0050329799512428e-08,-1.5849720273063112e-07,1.912291898185029e-05,-1.817045835256759e-05,-2.0446491798151093e-05,-2.5848078987369712e-05,-0.00031302601481404696,0.003158617089659177,0.03357709923213152,0.07084483687502681,0.06680708273497286,0.06593226497538647,0.30832438648512694,0.34053186569144633,-1.139400191331433e-05,1.281933630077415e-05,1.6851010747768193e-05,2.3705619686483054e-05,0.00025205953671870177,-0.0012885974914310912
dB/dt tg04,2.878071991538804e-06,1.2921461363062525e-06,9.728219848826953e-07,5.447866808879677e-07,-4.032267156091487e-06,-8.087498191918846e-09,6.218285820112488e-10,6.951672283168114e-10,8.42117609590889e-10,9.358217698658244e-09,-9.428966149879141e-08,-6.253995596227552e-06,-1.3432857568549008e-05,-1.557636245790502e-05,-2.0363927737974234e-05,-0.0002149886025325832,0.0018698225377200156,0.01267152181491035,0.039132462554709486,0.037190580768742244,0.03641317382775498,0.12129228559564087,0.20297501317415495,-4.703470239249904e-06,7.3793290898015665e-06,1.0388847580344778e-05,1.556590334879086e-05,0.00015730558166493963,-0.0007673664960807103
dB/dt tg05,1.947142900069292e-06,9.15871784579368e-07,6.619990257845063e-07,3.17687015577178e-07,-3.020818635130374e-06,-3.653967936568753e-09,5.071702335687147e-10,5.8282534203958e-10,7.282040829555538e-10,7.346355481632604e-09,-6.044824441113515e-08,-1.2322119247700607e-05,-9.691356627693179e-06,-1.1362569529370237e-05,-1.4985298874420168e-05,-0.00013939765926865053,0.0011935795626060583,0.0048235750078530785,0.020660608733125054,0.019945171418424078,0.019432946612665668,0.03311037947323755,0.1303273182911022,-2.097978695454313e-06,4.156695824654027e-06,6.26086106408188e-06,9.875736138079536e-06,9.489487662040318e-05,-0.0004923677341298561
dB/dt tg06,1.364018983149621e-06,6.479812429042649e-07,4.493220725225966e-07,1.7993728353095702e-07,-2.222104085459199e-06,-1.7541919497175597e-09,4.021005729313743e-10,4.678670625623062e-10,5.912045131622977e-10,5.53110825592632e-09,-4.1170212013454376e-08,-1.269849956331598e-05,-7.000094969801816e-06,-8.241757892200719e-06,-1.0876920279124648e-05,-8.982208168771941e-05,0.0008098031937781125,0.0016486605603326912,0.009820311278567416,0.00982732616321303,0.009594928414055083,-0.007238880057136242,0.08887384730754186,-9.85714242632041e-07,2.28360221730365e-06,3.7299899633140684e-06,6.208789842960989e-06,5.6974232579248545e-05,-0.0003355790157633127
dB/dt tg07,8.550320869967308e-07,3.9736098935765923e-07,2.5771269278239424e-07,6.969589648819809e-08,-1.4351708361074765e-06,-6.877548239223942e-10,2.846759261175978e-10,3.3414883766682157e-10,4.2451768869120247e-10,3.6286505745247736e-09,-2.5574804967107414e-08,-1.059774511057172e-05,-4.428480777109414e-06,-5.221532676557099e-06,-6.865737955530016e-06,-4.84539241652123e-05,0.0005005059655468458,6.638424698343036e-05,0.0014992189654842913,0.0020416563027955935,0.0021265428913139106,-0.02795794646467431,0.05528436101121546,-3.6617625011061177e-07,8.719809790051239e-07,1.7041046759379704e-06,3.1339564378824057e-06,2.7274566664916894e-05,-0.00020863338105378944
dB/dt tg08,4.824235537165831e-07,2.115803475172819e-07,1.2355324041247288e-07,6.545902294100542e-09,-8.118400185154294e-07,-2.4305515032240697e-10,1.7883142201592754e-10,2.1124575491358044e-10,2.686993442385801e-10,2.0678278363335238e-09,-1.484525247144334e-08,-7.532218871366833e-06,-2.420447827795203e-06,-2.851554312379593e-06,-3.7233739751188975e-06,-2.1634528798566485e-05,0.00028871229623515435,-0.0003947314074757267,-0.003081543100815122,-0.002307010112848864,-0.001983892160893033,-0.030142856329911767,0.03213104424108341,-1.1319571827175623e-07,1.1026780073708664e-07,4.895248778333315e-07,1.159280386024037e-06,9.807236533251293e-06,-0.00012120627406808373
dB/dt tg09,2.92458472797515e-07,1.2226987061649236e-07,6.448723957554399e-08,-1.159643010339173e-08,-4.864594367415291e-07,-9.491817512136435e-11,1.1587554312149838e-10,1.376945431396512e-10,1.754411078227277e-10,1.2438562478351043e-09,-9.497077896555295e-09,-5.466136746934786e-06,-1.3777463543443712e-06,-1.6240449781869556e-06,-2.1138557719999317e-06,-1.0625778106314023e-05,0.0001836604121932647,-0.000445106018981221,-0.004231613366517377,-0.0034825109089312543,-0.0030847393101572167,-0.02440038684452583,0.020570481078659594,-3.220004160005696e-08,-9.073185718123975e-08,7.669747439225171e-08,3.9722404137867344e-07,3.755862667904349e-06,-7.758571046537734e-05
dB/dt tg10,1.8886358326233117e-07,7.61427926379955e-08,3.6594039678428894e-08,-1.516822695579925e-08,-3.0919542864770066e-07,-4.3129527021022836e-11,7.784587360935505e-11,9.307734116433745e-11,1.1892668926908689e-10,7.915634635927274e-10,-6.567332313307319e-09,-4.09745695741212e-06,-8.205704078690446e-07,-9.690827226961973e-07,-1.2618292764761914e-06,-5.789306957423276e-06,0.00012637380030595572,-0.0003965806168825678,-0.004129766929203883,-0.0034894135093422943,-0.003102640013330098,-0.018392484007242024,0.014229441320816346,-6.119239767960308e-09,-1.0897985884472306e-07,-4.1116060080462765e-08,1.1435483228422443e-07,1.6659780536080326e-06,-5.3671780450015095e-05
