,thk_00,thk_01,thk_02,thk_03,thk_04,rho0_00,rho0_01,rho0_02,rho0_03,rho0_04,rho0_05,max_pha_00,max_pha_01,max_pha_02,max_pha_03,max_pha_04,max_pha_05,tau_phi_00,tau_phi_01,tau_phi_02,tau_phi_03,tau_phi_04,tau_phi_05,c_00,c_01,c_02,c_03,c_04,c_05
dB/dt tg01,7.033225192201557e-06,2.506405727741533e-07,4.6239807596640516e-08,3.655098478287665e-08,-1.8285034000550019e-06,-7.616992132920015e-08,-4.723714749787263e-13,-3.689641440599047e-10,-1.124998852587648e-09,-7.414552887374665e-09,-3.3565654740959575e-07,0.00019871845275111757,-1.8902915866300656e-05,-1.8451732737504315e-05,-1.6800854229845607e-05,-0.0002116842975667224,0.006809989335395651,0.14200802728691791,0.13344447266129014,0.1367975719791204,0.14251948205512033,0.7888178503670507,0.7198522148361626,-4.401708677519133e-05,2.1285554968031372e-05,2.5485004182312568e-05,2.9854245721509698e-05,0.00027869843097538225,-0.002769808721469311
dB/dt tg02,5.925018716722218e-06,1.5478851650218485e-06,1.142158464030487e-06,7.226660645472713e-07,-4.365527430224484e-06,-4.135389750078726e-08,4.841922930961432e-10,4.150298925133185e-10,2.2959270341814897e-10,5.016088354923949e-09,-2.42491948217848e-07,8.259408360265938e-05,-2.021770140561824e-05,-2.2822623449273824e-05,-2.7639320786921644e-05,-0.0003283894028503445,0.004902317699249767,0.075016835605846,0.09994495265188601,0.1028846186918933,0.10718098102610037,0.5452894516213439,0.5209193950897555,-2.385510744535872e-05,1.7631812429172135e-05,2.3086653567307254e-05,3.113064627000014e-05,0.0003057146127160954,-0.0020026337567370708
dB/dt tg03,4.4081391064451586e-06,1.7572816190968692e-06,1.3101429578510873e-06,7.562961893071157e-07,-4.904072241510161e-06,-1.9253490821004377e-08,6.583956944125589e-10,7.440100982240818e-10,8.581342321591711e-10,9.927334429833727e-09,-1.587856288140839e-07,1.789582152878633e-05,-1.778960499824013e-05,-2.131544255084031e-05,-2.8137327161271515e-05,-0.0003092641839217708,0.0031966543665743028,0.03314614263404641,0.06597223644836392,0.06792578624909555,0.07030758988883248,0.3073725074723572,0.3417315393243628,-1.1065039159004549e-05,1.2428459940921748e-05,1.739286268981237e-05,2.5459319188894013e-05,0.0002497205178469506,-0.0013125426584872342
dB/dt tg04,2.8819428620320027e-06,1.3229318675133104e-06,9.479144424025203e-07,4.6024984635619666e-07,-4.009191798452063e-06,-8.01374999076213e-09,5.994614020933536e-10,7.224798815740748e-10,9.160701360352703e-10,9.257401420342908e-09,-9.446120723278813e-08,-6.613584288356972e-06,-1.3146275672328275e-05,-1.6087411284296642e-05,-2.1795304442263768e-05,-0.0002127650762830013,0.0018925100080583119,0.012489764413562887,0.03646230474724501,0.037353762107409996,0.03809432417223783,0.12183689744709444,0.203690877682015,-4.569964813582591e-06,7.168616698341051e-06,1.0638432254404208e-05,1.6496505966199388e-05,0.00015607810204979793,-0.0007816162021047985
dB/dt tg05,1.9514800121161877e-06,9.407415103765096e-07,6.468733806130997e-07,2.601235117027157e-07,-3.0039014371167184e-06,-3.623547718066521e-09,4.893175184422407e-10,6.012922178440634e-10,7.81385330966923e-10,7.276600297527712e-09,-6.056418133419381e-08,-1.23896506443916e-05,-9.497759403025063e-06,-1.1664527423849993e-05,-1.586293817897661e-05,-0.00013820026248249863,0.001208269290857778,0.00473720869776661,0.019374577331225933,0.01972294594549608,0.019789357132072853,0.034001574171508495,0.130800329932415,-2.0392486228546316e-06,4.062764929152952e-06,6.371102896848819e-06,1.0350123681194952e-05,9.428799364592559e-05,-0.0005015550256550367
dB/dt tg06,1.367863653789572e-06,6.671559189133571e-07,4.399005016512185e-07,1.4041737215203707e-07,-2.2109265456044892e-06,-1.7410393862520043e-09,3.8841696246632925e-10,4.805250995645368e-10,6.292149126769681e-10,5.48488045001344e-09,-4.125398431747615e-08,-1.2666183901401235e-05,-6.87800969787421e-06,-8.422116872170377e-06,-1.1412828486551558e-05,-8.92007552743907e-05,0.0008199153283047106,0.0016026976699266154,0.009369288591753013,0.00947354584654798,0.009323298269325712,-0.006395614134852899,0.08920712468276688,-9.582982255518464e-07,2.2570639042296314e-06,3.774789280934875e-06,6.4378952176177205e-06,5.668270045460256e-05,-0.0003418776126253015
dB/dt tg07,8.579085640840608e-07,4.1003104954316117e-07,2.527551690106595e-07,4.631110571565983e-08,-1.4293167154304168e-06,-6.836180935116466e-10,2.7564957504783187e-10,3.416605545559234e-10,4.480449277455145e-10,3.603213907769584e-09,-2.5631051085552964e-08,-1.0532390743296484e-05,-4.3741773805525095e-06,-5.308099968383239e-06,-7.125469874250965e-06,-4.821685649047518e-05,0.0005068772038755177,4.3997117351222245e-05,0.0016786621331153929,0.0016779498908669757,0.0015268378584225933,-0.027346082078138764,0.05550104784640269,-3.559681247970662e-07,8.900489431747383e-07,1.7117512717691997e-06,3.1974289190739587e-06,2.7175933877151134e-05,-0.00021258194695536483
dB/dt tg08,4.842269054895208e-07,2.1840358583321088e-07,1.2132686119470192e-07,-5.177056060655348e-09,-8.095525892433632e-07,-2.4212673192465503e-10,1.7394346321238734e-10,2.1507063656728286e-10,2.810889886394742e-10,2.056362463827518e-09,-1.4880352740881483e-08,-7.474311796564955e-06,-2.4140681044939306e-06,-2.882970058094589e-06,-3.812670078480926e-06,-2.1573769557012117e-05,0.0002924603356249249,-0.0004061600354858726,-0.0025986631872341836,-0.002584954262433845,-0.002602476617982531,-0.029813878774360793,0.032262508344168966,-1.0986432998649238e-07,1.417969938116891e-07,4.864937791113878e-07,1.150662938988644e-06,9.782502693900204e-06,-0.00012351921252837047
dB/dt tg09,2.935927377321826e-07,1.257620248185633e-07,6.333447279918183e-08,-1.7758808489496845e-08,-4.855275927868339e-07,-9.484643637004666e-11,1.1334421156956907e-10,1.3977491214248547e-10,1.822225544646495e-10,1.2381626869293124e-09,-9.520165016098668e-09,-5.420512968183384e-06,-1.3902741428834074e-06,-1.6358361651910543e-06,-2.1400611306340515e-06,-1.0605808488867288e-05,0.0001860696430004014,-0.00045215671432810296,-0.00372763486685251,-0.003669574153443667,-0.0035807865671614626,-0.024239338237962527,0.020656168098669877,-3.10459635833734e-08,-6.588437800476136e-08,7.556010568286105e-08,3.8004260431235894e-07,3.7405436005587705e-06,-7.907092904607067e-05
dB/dt tg10,1.8960683379227522e-07,7.780989761992298e-08,3.589743357110457e-08,-1.856608014081071e-08,-3.087868205717833e-07,-4.3257314400751715e-11,7.661825809069037e-11,9.429380890071414e-11,1.2279844189628375e-10,7.884050181617654e-10,-6.583404339653752e-09,-4.062076442320316e-06,-8.387771051423805e-07,-9.73957743633713e-07,-1.2655489015965476e-06,-5.776958860082236e-06,0.00012804048573202651,-0.0004015685426841541,-0.0036945737529354185,-0.003609862094473497,-0.0034715494857566046,-0.018319359363517324,0.014289050632430801,-5.673989260142004e-09,-9.375133813813201e-08,-3.9333735232799645e-08,1.0327376745783944e-07,1.6495776950115401e-06,-5.469985837894478e-05
