          83
       50001       60010   11.6027088      -10.0000000               1
       50001       70011   4.34508562      -10.0000000               1
       50001       80012   2.24694300      -10.0000000               1
       50001       90013   1.35786641      -10.0000000               1
       60002       70011   11.4394169      -10.0000000               1
       60002       80012   4.22820187      -10.0000000               1
       60002      100014   1.30276513      -10.0000000               1
       60002      110015  0.866873324      -10.0000000               1
       70003       80012   11.6087904      -10.0000000               1
       70003       90013   4.28833866      -10.0000000               1
       70003      100014   2.16955090      -10.0000000               1
       70003      110015   1.32177114      -10.0000000               1
       80004       90013   11.4071684      -10.0000000               1
       80004      100014   4.15344381      -10.0000000               1
       80004      110015   2.19509649      -10.0000000               1
       80004      140018  0.587910593      -10.0000000               1
       90005      100014   11.0795193      -10.0000000               1
       90005      130017   1.27592695      -10.0000000               1
      100006      110015   11.8795843      -10.0000000               1
      110007      120016   11.2719107      -10.0000000               1
      110007      130017   4.08598423      -10.0000000               1
      120008      130017   11.2186728      -10.0000000               1
      120008      140018   4.36186123      -10.0000000               1
      130009      140018   11.9860678      -10.0000000               1
      130009      150019   4.27997923      -10.0000000               1
      130009      200024  0.464320928      -10.0000000               1
      140010      150019   10.9211254      -10.0000000               1
      140010      160020   3.82480240      -10.0000000               1
      140010      170021   2.24839163      -10.0000000               1
      140010      180022   1.39380038      -10.0000000               1
      140010      190023  0.916140199      -10.0000000               1
      140010      200024  0.627752841      -10.0000000               1
      140010      210025  0.452213764      -10.0000000               1
      150011      160020   10.5789537      -10.0000000               1
      150011      170021   4.60944462      -10.0000000               1
      150011      180022   2.44113040      -10.0000000               1
      150011      200024  0.935002685      -10.0000000               1
      150011      220026  0.466743499      -10.0000000               1
      160012      170021   15.1098146      -10.0000000               1
      160012      180022   5.26599312      -10.0000000               1
      160012      190023   2.63828492      -10.0000000               1
      160012      200024   1.52240229      -10.0000000               1
      160012      210025  0.975618303      -10.0000000               1
      160012      220026  0.676147044      -10.0000000               1
      170013      180022   12.1436863      -10.0000000               1
      180014      190023   11.4662628      -10.0000000               1
      180014      200024   4.17442369      -10.0000000               1
      180014      210025   2.15035868      -10.0000000               1
      180014      220026   1.30883586      -10.0000000               1
      180014      230027  0.847101867      -10.0000000               1
      180014      250029  0.408259422      -10.0000000               1
      190015      200024   11.0675449      -10.0000000               1
      190015      210025   4.08880901      -10.0000000               1
      190015      220026   2.15751863      -10.0000000               1
      190015      230027   1.28281748      -10.0000000               1
      190015      240028  0.813109100      -10.0000000               1
      190015      250029  0.555408001      -10.0000000               1
      190015      260030  0.409691513      -10.0000000               1
      200016      210025   11.0671206      -10.0000000               1
      200016      220026   4.22252274      -10.0000000               1
      200016      230027   2.16717148      -10.0000000               1
      210017      220026   11.6419926      -10.0000000               1
      210017      230027   4.33350945      -10.0000000               1
      210017      240028   2.15001726      -10.0000000               1
      210017      250029   1.26333559      -10.0000000               1
      210017      270031  0.623816371      -10.0000000               1
      210017      280032  0.480516195      -10.0000000               1
      220018      230027   11.6738396      -10.0000000               1
      220018      250029   2.07971978      -10.0000000               1
      220018      260030   1.27531409      -10.0000000               1
      230019      240028   11.0701952      -10.0000000               1
      230019      250029   4.04468536      -10.0000000               1
      230019      270031   1.38272405      -10.0000000               1
      240020      250029   11.0974131      -10.0000000               1
      240020      260030   4.23857546      -10.0000000               1
      240020      270031   2.36067343      -10.0000000               1
      240020      280032   1.48370516      -10.0000000               1
      250021      260030   11.6870670      -10.0000000               1
      250021      270031   4.67337322      -10.0000000               1
      250021      280032   2.50429630      -10.0000000               1
      260022      270031   12.2824078      -10.0000000               1
      260022      280032   4.67808104      -10.0000000               1
      270023      280032   11.7000990      -10.0000000               1
