          83
       50001       60010   2.30301976      -24.1736774               1
       50001       70011  0.664665639      -27.5403957               1
       50001       80012  0.188818470      -35.4334259               1
       50001       90013   7.84922019E-02  -46.1539688               1
       60002       70011   2.68326116      -19.8121529               1
       60002       80012  0.482179016      -28.3721962               1
       60002      100014   9.89630148E-02  -43.9210854               1
       60002      110015   5.40086776E-02  -48.5751610               1
       70003       80012   1.83950865      -21.7163963               1
       70003       90013  0.346193671      -40.0111580               1
       70003      100014  0.193825096      -42.0503044               1
       70003      110015   9.55302715E-02  -46.9507103               1
       80004       90013   1.00783467      -35.3589554               1
       80004      100014  0.418049186      -39.0431671               1
       80004      110015  0.177248791      -44.4542923               1
       80004      140018   3.37451994E-02  -67.7049332               1
       90005      100014  0.969307721      -36.0752602               1
       90005      130017   7.13044479E-02  -53.8769150               1
      100006      110015  0.696337640      -42.1209183               1
      110007      120016  0.635429621      -43.2919922               1
      110007      130017  0.210047334      -49.0484848               1
      120008      130017  0.545219898      -46.9474831               1
      120008      140018  0.188585922      -62.8325653               1
      130009      140018  0.454463929      -61.3115768               1
      130009      150019  0.156194389      -66.0102844               1
      130009      200024   1.83753241E-02  -76.9571152               1
      140010      150019  0.412891626      -66.0267334               1
      140010      160020  0.127847582      -75.7859116               1
      140010      170021   7.77467489E-02  -80.3561554               1
      140010      180022   4.54871580E-02  -81.4663010               1
      140010      190023   3.16854902E-02  -79.0671844               1
      140010      200024   2.44083684E-02  -78.9551544               1
      140010      210025   1.94124915E-02  -78.8862686               1
      150011      160020  0.379952788      -83.5718155               1
      150011      170021  0.166999057      -90.1028976               1
      150011      180022   7.78102577E-02  -92.1079712               1
      150011      200024   3.34030874E-02  -89.2700729               1
      150011      220026   1.82907116E-02  -85.0367584               1
      160012      170021  0.768596649      -79.9248962               1
      160012      180022  0.204374775      -89.0320587               1
      160012      190023   9.63492543E-02  -90.3462143               1
      160012      200024   5.81812672E-02  -91.8560181               1
      160012      210025   3.95857468E-02  -92.1522827               1
      160012      220026   2.68834289E-02  -88.5887756               1
      170013      180022  0.535132289      -82.8773804               1
      180014      190023  0.646136880      -85.7449570               1
      180014      200024  0.219632357      -91.5100708               1
      180014      210025  0.112668812      -93.6821976               1
      180014      220026   6.32991046E-02  -90.3789520               1
      180014      230027   4.11887839E-02  -90.2897263               1
      180014      250029   2.80876830E-02  -82.4758453               1
      190015      200024  0.749671280      -87.2294617               1
      190015      210025  0.267191827      -90.4730911               1
      190015      220026  0.124922171      -86.7843018               1
      190015      230027   7.25450367E-02  -87.2160110               1
      190015      240028   5.24275191E-02  -82.5680618               1
      190015      250029   4.30434979E-02  -79.3628006               1
      190015      260030   3.80678438E-02  -76.8351288               1
      200016      210025  0.918036938      -85.6861649               1
      200016      220026  0.298573226      -81.2791595               1
      200016      230027  0.145404249      -82.2953568               1
      210017      220026   1.13618350      -83.5407257               1
      210017      230027  0.382740915      -83.6165695               1
      210017      240028  0.208109900      -78.0845184               1
      210017      250029  0.144745290      -73.5779800               1
      210017      270031   9.55632851E-02  -70.5190811               1
      210017      280032   6.79879710E-02  -73.2151794               1
      220018      230027   1.33351660      -95.6563568               1
      220018      250029  0.312237829      -81.3148651               1
      220018      260030  0.233566061      -76.3202896               1
      230019      240028   1.42723298      -89.5109787               1
      230019      250029  0.659693182      -82.3489685               1
      230019      270031  0.333370239      -76.1702805               1
      240020      250029   1.71231639      -88.5012894               1
      240020      260030  0.904325604      -80.9953308               1
      240020      270031  0.615419745      -80.1131516               1
      240020      280032  0.373780191      -81.9216156               1
      250021      260030   2.17112088      -84.7520142               1
      250021      270031   1.17604828      -83.2218933               1
      250021      280032  0.637488961      -85.0593338               1
      260022      270031   2.79572630      -83.9023666               1
      260022      280032   1.14909196      -86.3622437               1
      270023      280032   3.15618014      -79.5383377               1
